Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
7092227,0.67230076,7.1651135e-05,110.62485,0.57078105,0.5518953,None,None,None
7102229,0.7386048,7.1611124e-05,68.5813,10.051424,0.598708,2713.8619056542716,2713.8618966676295,4807.5
7112230,0.6626381,7.157112e-05,119.661995,0.013567174,0.39199018,None,None,None
7122230,0.68296486,7.1531125e-05,96.7209,4.794097,0.51275504,None,None,None
7132227,0.68764174,7.149113e-05,100.90415,23.239855,0.40979707,2568.2299562841654,2568.2299667932093,4828.25
7142230,0.6606776,7.1451126e-05,117.55117,0.1974645,0.36887103,None,None,None
7152228,0.6875789,7.141113e-05,90.26397,13.863564,0.3755876,2729.425273180008,2729.4252629093826,4818.166666666667
7162229,0.6622555,7.137113e-05,119.45125,0.030541342,0.43602052,None,None,None
7172230,0.66437733,7.1331124e-05,104.782295,4.659131,0.51183367,2742.9576058387756,2742.957585979253,4774.5
7182227,0.6632865,7.129113e-05,108.30652,5.1307845,0.41583318,2755.81915307045,2755.8191529773176,4881.0
7192226,0.660307,7.125114e-05,113.51717,0.17797777,0.4442245,None,None,None
7202228,0.67317176,7.1211136e-05,91.751656,10.741385,0.36923754,2746.998525341352,2746.998526028047,4823.5
7212229,0.6610077,7.1171125e-05,118.43535,0.057027034,0.4195243,None,None,None
7222226,0.68069124,7.113114e-05,101.50719,4.777774,0.4788847,2770.895078420639,2770.8950769901276,4799.5
7232227,0.6741092,7.109113e-05,108.42499,2.5144439,0.4945177,2706.557400226593,2706.5573919042945,4930.5
7242229,0.664014,7.105113e-05,106.28068,0.8425573,0.47551626,2764.47540473938,2764.4753959178925,4759.0
7252230,0.7109615,7.101113e-05,90.84408,7.798609,0.54705185,2747.4816761910915,2747.4816676974297,4865.0
7262226,0.66828525,7.097114e-05,115.298004,1.2194941,0.37701216,2762.7706232070923,2762.7706096097827,4742.0
7272227,0.70715666,7.0931135e-05,92.54201,9.355532,0.62231076,2565.347339073817,2565.3473418901362,4867.666666666667
7282229,0.68291456,7.0891125e-05,108.55308,3.3497708,0.45498857,2564.9351000785828,2564.9351180940866,4807.0
7292228,0.7082804,7.085113e-05,94.34226,5.2716646,0.48454165,2555.671806335449,2555.6718353927135,4759.0
7302227,0.73465246,7.081113e-05,85.02881,16.833227,0.5873374,2448.1196944117546,2448.1196972373873,4897.25
7312230,0.68396664,7.077114e-05,114.26117,1.4333632,0.49388814,2571.061522960663,2571.0615219697356,4807.0
7322227,0.71014655,7.0731134e-05,96.596275,5.783085,0.44148034,2784.23557249705,2784.2355611150465,4971.666666666667
7332226,0.683328,7.069114e-05,113.47359,1.4573308,0.3657357,2808.7863483428955,2808.7863772436976,4840.0
7342229,0.68059534,7.0651135e-05,108.92864,1.8011011,0.35992667,2818.0605974197388,2818.060541011393,4841.0
7352226,0.7055142,7.061114e-05,97.92751,8.236108,0.39853582,2739.297698378563,2739.2977046389133,4918.5
7362226,0.67362255,7.0571135e-05,116.32014,2.812608,0.42881745,2704.766225337982,2704.7662228941917,4726.0
7372229,0.695181,7.053113e-05,102.96058,9.492364,0.49629167,2766.872219592333,2766.8722202802696,4961.333333333333
7382228,0.668629,7.049113e-05,114.97244,2.2107248,0.39917108,2758.9951343536377,2758.9951539859176,4840.0
7392227,0.67791396,7.045113e-05,113.15155,1.9652361,0.34285888,2794.5634717941284,2794.5634988173842,4906.0
7402228,0.68941355,7.041114e-05,101.15508,7.1631303,0.3720562,2790.28862007459,2790.288621922334,4917.333333333333
7412228,0.6788341,7.037113e-05,114.78982,2.1081858,0.42791224,2763.4178233742714,2763.417833223939,4922.5
7422229,0.683891,7.033113e-05,105.64635,7.616519,0.4723474,2794.9015707969666,2794.9015792434416,4933.333333333333
7432229,0.67540985,7.029113e-05,112.44539,2.07462,0.4147533,2734.7211441993713,2734.7211273163557,5103.0
7442230,0.6733052,7.0251124e-05,111.67676,3.374378,0.3931555,2799.364405632019,2799.3643846958876,5037.0
7452228,0.6841251,7.021113e-05,100.238365,4.5473824,0.36432022,2745.4859739542007,2745.485977454111,4898.0
7462227,0.66913384,7.017114e-05,111.25461,5.358195,0.58716387,2277.856291770935,2277.8563268706203,4873.0
7472229,0.6749852,7.013114e-05,103.12858,4.676081,0.55883914,2737.131133635839,2737.131141451498,4933.666666666667
7482230,0.65826863,7.0091126e-05,113.784355,3.5597582,0.52718675,2694.0753791332245,2694.0753822997212,4841.0
7492228,0.6533371,7.005112e-05,110.33181,4.926172,0.4500874,2687.8466057777405,2687.846603117883,4890.0
7502229,0.67824006,7.0011134e-05,98.52399,12.236105,0.5092642,2592.9641147057214,2592.96410796543,4971.666666666667
7512228,0.6549086,6.997112e-05,110.59627,4.814707,0.48747626,2484.3338375985622,2484.3338229954243,5037.0
7522230,0.67355853,6.993112e-05,105.65956,17.319668,0.6356639,2389.0978379249573,2389.097860517601,4846.0
7532227,0.6516918,6.989113e-05,112.93785,12.058818,0.68825734,None,None,None
7542228,0.6613794,6.9851136e-05,101.1677,27.757843,0.6538825,2169.44639056921,2169.4463906884193,4971.5
7552228,0.6851371,6.981113e-05,93.76684,12.877975,0.50810146,2076.6709074676037,2076.6709215790033,5045.25
7562226,0.6526776,6.9771144e-05,109.918144,8.136633,0.51799095,2134.365703701973,2134.365697078407,4841.0
7572229,0.65993094,6.973113e-05,94.71119,9.926264,0.5500609,2444.363157570362,2444.3631627634168,5070.0
7582228,0.6377977,6.969113e-05,113.74602,1.7685127,0.3732841,2588.2427303791046,2588.242722943425,5086.0
7592227,0.64812005,6.9651134e-05,107.37535,2.28389,0.36873758,2655.6454948186874,2655.645492505282,4782.5
7602228,0.6452773,6.961113e-05,102.34682,10.25997,0.42463082,2641.5752756148577,2641.5752695426345,4791.25
7612229,0.6361137,6.957113e-05,110.01347,7.3295684,0.32962245,2707.022739648819,2707.022741869092,4922.0
7622226,0.67048556,6.953114e-05,90.10945,5.0444145,0.3977558,2669.300973176956,2669.3009616111717,5081.0
7632229,0.63596636,6.9491136e-05,109.845985,1.215452,0.31911823,None,None,None
7642226,0.6880172,6.945113e-05,82.62972,7.245013,0.43661743,2544.7786227464676,2544.778610497713,5094.5
7652230,0.70994127,6.941114e-05,80.06129,14.721301,0.5401255,2165.2273517251015,2165.227354668081,5057.75
7662230,0.65901303,6.937112e-05,103.35742,2.7063913,0.51471686,None,None,None
7672227,0.7380892,6.933113e-05,67.56769,12.29026,0.66298926,2080.1751985549927,2080.175197660923,5168.0
7682229,0.6671611,6.9291134e-05,98.155174,5.070738,0.49010795,2041.4780405759811,2041.4780396347244,5179.333333333333
7692230,0.6925456,6.925113e-05,77.92928,6.1201997,0.5651333,2166.6355290412903,2166.6355229616165,4955.0
7702226,0.7798609,6.921113e-05,53.29267,14.971909,0.6536714,1948.5433951735497,1948.5433924004435,5270.0
7712229,0.6694626,6.917113e-05,106.595894,2.3480515,0.47556886,None,None,None
7722226,0.7561303,6.9131136e-05,74.26029,7.603744,0.61603886,1809.3470675945282,1809.3470580726862,5333.0
7732230,0.7217038,6.909113e-05,79.902245,9.56639,0.6145346,1896.1456229289372,1896.1456042503316,5371.0
7742228,0.68555665,6.905113e-05,93.724236,5.3194327,0.49100548,None,None,None
7752226,0.7658773,6.901114e-05,50.596024,13.429054,0.6668013,2183.7412781715393,2183.741270532211,5310.666666666667
7762229,0.7241665,6.897114e-05,78.61658,5.921856,0.7388444,2121.09103902181,2121.091002037128,5988.666666666667
7772230,0.6597721,6.893113e-05,106.45428,1.9252579,0.40714353,None,None,None
7782229,0.70617753,6.8891124e-05,72.42006,6.6570563,0.5878917,2445.3045126199722,2445.3045136146247,5923.0
7792230,0.68859965,6.885112e-05,90.11613,4.0650606,0.5307104,2575.445053458214,2575.4450659379363,5570.5
7802228,0.6576447,6.881113e-05,101.207466,3.9483392,0.36452806,2621.965799331665,2621.9658009782434,4824.5
7812230,0.689333,6.877113e-05,84.47576,3.9707959,0.47858614,2650.733387172222,2650.7333961613476,4848.5
7822229,0.68100023,6.873113e-05,104.27679,2.9591448,0.48784238,2602.1297540664673,2602.129744898528,5488.0
7832229,0.6825836,6.869113e-05,92.92302,1.9732105,0.435094,None,None,None
7842226,0.7428428,6.8651134e-05,67.481514,7.28235,0.6148286,2484.364723801613,2484.364724650979,5455.75
7852226,0.6730713,6.8611145e-05,105.53074,2.6341054,0.47095424,2648.7714534699917,2648.771441332996,4849.0
7862226,0.6683666,6.857114e-05,90.25435,2.2422166,0.47550973,2586.5104818344116,2586.5104873776436,4922.0
7872229,0.7405925,6.853114e-05,74.91469,8.482316,0.60290134,2485.6728814045587,2485.6728586529694,5731.666666666667
7882229,0.63839895,6.849113e-05,116.07002,0.013494108,0.43287453,None,None,None
7892230,0.73921436,6.8451125e-05,63.042248,8.1849165,0.5615683,2241.083129286766,2241.08310148865,5562.0
7902228,0.7866123,6.841113e-05,60.098465,11.125505,0.60531837,2411.836103518804,2411.8361217305064,5617.0
7912226,0.6662488,6.837113e-05,108.14625,1.8783817,0.4679522,2486.6506630182266,2486.6506663560867,5538.0
7922227,0.7532066,6.833114e-05,65.85835,9.130144,0.5595066,2398.9380922317505,2398.9380837231874,5710.0
7932227,0.70939696,6.8291134e-05,92.207695,7.160198,0.61177874,2581.8824751377106,2581.8824512660503,5600.333333333333
7942230,0.6457461,6.825113e-05,109.563934,1.204876,0.41981906,None,None,None
7952227,0.7500887,6.8211135e-05,57.09461,16.989782,0.61747676,2700.805120229721,2700.8051135341325,5305.0
7962227,0.66412383,6.817114e-05,105.09442,6.6550694,0.42734817,2783.5634466409683,2783.5634492735066,5048.0
7972230,0.6567067,6.813113e-05,101.70782,1.4340206,0.48818272,None,None,None
7982227,0.7323063,6.809113e-05,79.72364,15.221271,0.56100327,2722.2616455852985,2722.2616502251476,5131.5
7992228,0.6378809,6.805114e-05,115.97126,0.012900045,0.44308883,None,None,None
8002226,0.8192725,6.801113e-05,51.167614,10.171223,0.5774218,2523.6086235046387,2523.6086248978972,5152.0
8012226,0.6926926,6.7971145e-05,96.54299,12.04264,0.47836438,2429.1278166890143,2429.127824859321,5050.0
8022226,0.6455548,6.793114e-05,112.75594,0.38500062,0.47283834,None,None,None
8032230,0.7088971,6.789114e-05,84.79477,13.263668,0.5439429,2804.1850097576776,2804.1850172753134,5058.666666666667
8042229,0.669494,6.785113e-05,108.87912,4.5599446,0.40189838,2850.9774156808853,2850.9774375855923,5234.0
8052230,0.7044903,6.7811125e-05,82.50765,8.792046,0.65006876,2786.0420274734497,2786.042037989944,4849.0
8062226,0.67771125,6.777113e-05,100.611305,6.710491,0.39332,2673.089652836323,2673.0896311812103,4803.25
8072230,0.6439892,6.773114e-05,111.22662,0.2007677,0.55685925,None,None,None
8082227,0.68983763,6.769113e-05,92.48356,6.8453894,0.49050522,2656.4659662246704,2656.4659574752054,4884.0
8092228,0.6487961,6.765114e-05,107.80183,2.0434058,0.5235942,2741.547759473324,2741.5477458313107,4807.0
8102228,0.69856536,6.761114e-05,77.45957,10.4835205,0.62753063,2729.3188236554465,2729.31882427757,4774.666666666667
8112227,0.67382175,6.7571134e-05,104.81379,3.7959146,0.49406818,2664.5821844736734,2664.582178319494,4780.0
8122228,0.68837756,6.753114e-05,92.24637,3.3145854,0.6318021,None,None,None
8132226,0.70001364,6.749114e-05,86.62068,8.440338,0.5207781,2281.1607944965363,2281.160788434247,4900.666666666667
8142228,0.66095734,6.745113e-05,94.69843,5.21249,0.5565564,2381.9030413627625,2381.9030037224293,5053.0
8152226,0.6933067,6.7411136e-05,77.11121,12.6121025,0.5770378,2729.115231911341,2729.1152166500688,4791.0
8162228,0.67370415,6.737115e-05,99.13626,3.910298,0.6207102,2740.925050099691,2740.9250413763025,4944.0
8172229,0.66988426,6.733114e-05,98.06423,4.683568,0.65917236,2753.37193107605,2753.3719188869,4726.0
8182226,0.66335166,6.7291134e-05,99.36445,3.8883724,0.6518198,2783.385127544403,2783.38513699919,4791.0
8192229,0.6687785,6.725114e-05,92.13528,3.7530336,0.6810513,2790.49889421463,2790.498905800283,4693.0
8202228,0.7104317,6.7211135e-05,77.591995,9.883243,0.589335,2774.1939889589944,2774.1939990520477,4884.333333333333
8212229,0.65556836,6.7171124e-05,102.67755,4.00606,0.574142,2777.561748703321,2777.5617623950043,4824.333333333333
8222229,0.6632398,6.713113e-05,95.18586,3.9344494,0.71732545,2750.379342675209,2750.3793507888913,4758.0
8232226,0.6641818,6.709114e-05,100.56669,2.76299,0.6725092,2767.332931995392,2767.3329415656626,4791.0
8242230,0.66703796,6.7051136e-05,95.09733,2.6820614,0.64434224,2814.016807079315,2814.0168077126145,4775.0
8252230,0.6935725,6.7011126e-05,80.07729,6.9508333,0.55928856,2777.0421462655067,2777.042161744088,4946.5
8262226,0.65946877,6.697114e-05,104.77999,1.9821898,0.5564292,2802.5420449972153,2802.5420507863164,4889.5
8272229,0.6640722,6.6931134e-05,100.7523,2.061918,0.59956414,2824.585927248001,2824.585920918733,4808.0
8282226,0.6640664,6.689114e-05,103.67719,6.542249,0.44230953,2741.1500215530396,2741.1500006839633,5136.0
8292228,0.66069746,6.6851135e-05,108.39614,8.201382,0.45402923,2370.2662336826324,2370.266228824854,4446.0
8302229,0.67377996,6.6811124e-05,93.078804,12.114963,0.3988696,2751.8367627620696,2751.8367785662413,4797.4
8312226,0.65641254,6.6771136e-05,112.83689,1.3334461,0.34256628,2757.8754069805145,2757.8754044249654,4841.0
8322226,0.6500001,6.673114e-05,108.38774,10.890718,0.28851286,2755.91729003191,2755.91731024161,4758.5
8332228,0.64400005,6.669114e-05,112.94618,6.898423,0.30451953,2577.0199978351593,2577.01999617368,4644.0
8342226,0.6507272,6.665114e-05,109.284,3.3987687,0.509463,2631.9481778144836,2631.9482072480023,4578.0
8352229,0.67196727,6.661114e-05,99.13644,100.97042,0.38926125,2725.4840628147126,2725.484079708159,4873.2
8362226,0.63917154,6.6571134e-05,113.42862,11.896032,0.29070026,2599.906810760498,2599.906837053597,4578.0
8372226,0.66192234,6.6531145e-05,105.89045,8.896539,0.35654345,2710.0007281303406,2710.0007300525904,4996.0
8382229,0.66076535,6.6491135e-05,110.6115,6.3511777,0.43227842,2755.550332069397,2755.550365783274,4922.0
8392228,0.66096073,6.645113e-05,108.718506,3.7670028,0.4087811,2729.203724861145,2729.203724823892,4955.0
8402226,0.6867313,6.641114e-05,94.52545,10.776117,0.4454233,2698.514420366287,2698.5144261851906,4955.2
8412226,0.6604633,6.637114e-05,111.745,1.6305796,0.43218207,2694.9813981056213,2694.981440037489,4938.0
8422227,0.6627885,6.6331144e-05,107.75453,7.2213607,0.46367508,2692.249643802643,2692.249652031809,4831.5
8432227,0.6584647,6.629114e-05,113.245766,4.167709,0.3813834,2776.8315069675446,2776.831510581076,4889.0
8442227,0.65863806,6.625114e-05,108.89066,2.6141827,0.37110192,2687.808027267456,2687.8080544173717,4955.0
8452229,0.68799114,6.6211134e-05,92.24177,29.751272,0.3844817,2657.568689894676,2657.568688388169,4951.8
8462227,0.65959185,6.617114e-05,111.88213,7.9752755,0.3396503,2671.3526678085327,2671.352653287351,4939.0
8472230,0.6601469,6.613113e-05,105.028824,18.286652,0.3901512,2661.5455045104027,2661.545509018004,4971.5
8482226,0.6491581,6.609113e-05,110.275276,1.6028421,0.427746,2706.3301753997803,2706.3301640748978,4939.0
8492227,0.6498025,6.605114e-05,98.78197,4.495356,0.44712067,2670.6922295093536,2670.692211046815,4922.0
8502228,0.68129796,6.601114e-05,90.19297,5.9480863,0.48690134,2667.267785215378,2667.267777389288,4948.6
8512227,0.6481073,6.5971144e-05,111.823296,0.10248582,0.47413647,None,None,None
8522228,0.66596556,6.593114e-05,98.2833,5.1310244,0.4846623,2703.996671358744,2703.996662773192,4927.666666666667
8532226,0.65079975,6.589114e-05,111.074905,1.3673526,0.44599265,2700.698417663574,2700.6984415352345,4939.0
8542230,0.65502393,6.5851134e-05,101.59181,3.7198372,0.46381232,2731.970776081085,2731.9707810506225,4907.0
8552229,0.67951095,6.581113e-05,91.84564,10.7618065,0.48936406,2714.148824119568,2714.148827074468,4916.0
8562228,0.6454659,6.5771135e-05,116.06232,0.043600067,0.5393176,None,None,None
8572226,0.6726848,6.573114e-05,97.75099,4.6699553,0.43228117,2721.650314807892,2721.65030268083,4927.666666666667
8582226,0.6556654,6.569114e-05,112.85975,2.2827911,0.42855388,2746.112893104553,2746.1128711402416,4922.0
8592226,0.66289514,6.565114e-05,105.99315,4.7914414,0.41570964,2742.005210876465,2742.0052076801658,4955.0
8602227,0.67167646,6.5611144e-05,94.10639,22.584703,0.38279533,2721.734979867935,2721.734971949458,4896.0
8612229,0.6506782,6.557114e-05,117.805984,0.017683368,0.53859043,None,None,None
8622227,0.67217904,6.553113e-05,98.47437,4.016596,0.37034446,2710.0644075075784,2710.064426171283,4906.0
8632227,0.6543038,6.549114e-05,112.73199,1.515063,0.4599727,2748.814046382904,2748.8140548467636,4890.0
8642230,0.65994793,6.545113e-05,103.940605,1.7296699,0.48212633,2735.3923366069794,2735.392337564379,4873.0
8652230,0.68364745,6.541113e-05,96.511475,8.172219,0.41056046,2740.0138417482376,2740.0138385482132,4864.75
8662229,0.64061135,6.537114e-05,118.065346,0.00708626,0.41242823,None,None,None
8672226,0.6683516,6.5331136e-05,95.53699,7.05215,0.6027662,2736.759377638499,2736.75937829415,4862.0
8682228,0.6535113,6.529114e-05,114.81631,1.3361698,0.42769384,2728.528398513794,2728.528407536447,4824.0
8692227,0.65605026,6.525114e-05,103.04839,3.1088042,0.5490908,2737.112313270569,2737.1123271510005,4841.0
8702229,0.67570764,6.521114e-05,98.12073,5.2650943,0.3450246,2749.194466018677,2749.194460918009,4830.6
8712229,0.6431738,6.517114e-05,117.78467,0.008133329,0.4765791,None,None,None
8722230,0.6727799,6.5131135e-05,94.3309,5.7061563,0.44109425,2750.77638143301,2750.7763725295663,4823.75
8732230,0.6395686,6.5091124e-05,118.69729,1.4175663,0.5057029,None,None,None
8742229,0.65413845,6.505113e-05,99.63553,2.746276,0.5099222,2738.025390148163,2738.025391303003,4807.0
8752229,0.6740718,6.501113e-05,97.795265,11.302729,0.48566732,2730.410588932037,2730.4105916067956,4846.8
8762226,0.6313601,6.4971144e-05,118.12802,0.010167879,0.5443295,None,None,None
8772226,0.66190076,6.493115e-05,100.37406,11.2108345,0.33169642,2736.308169364929,2736.3081810791045,4791.0
8782229,0.63547796,6.489114e-05,118.225815,0.008000105,0.56663585,None,None,None
8792229,0.6625151,6.4851134e-05,99.74731,3.0613644,0.46328902,2723.9151196479797,2723.9151415626206,4796.333333333333
8802226,0.6577779,6.481114e-05,104.49746,21.03769,0.8242828,2707.884097178777,2707.8840909426413,4790.666666666667
8812226,0.64052564,6.477115e-05,115.14533,0.9883652,0.52384883,None,None,None
8822226,0.66128945,6.4731146e-05,103.797356,5.639205,0.29169336,2737.1898745298386,2737.18988988176,4775.0
8832229,0.63018304,6.469114e-05,118.92813,0.005886958,0.49995118,None,None,None
8842228,0.65096146,6.465113e-05,101.88426,7.069234,0.4165346,2747.1955749193826,2747.195569202304,4764.0
8852229,0.64730066,6.461114e-05,109.672485,6.79933,0.45852008,2731.8788681030273,2731.878893196583,4764.333333333333
8862228,0.62417805,6.457114e-05,115.489944,8.404213,0.39139566,2767.290533065796,2767.290540240705,4709.0
8872227,0.65037507,6.453114e-05,104.293106,10.152322,0.35333884,2725.8578766187034,2725.8578727642694,4753.0
8882228,0.62366205,6.449114e-05,117.79663,0.019711308,0.4296959,None,None,None
8892226,0.6708948,6.4451146e-05,92.0019,7.165284,0.37110788,2726.12809997797,2726.1280955672264,4762.25
8902229,0.6341791,6.441114e-05,114.5447,2.7910397,0.44331318,2744.001214504242,2744.001202765852,4758.5
8912226,0.6379956,6.437114e-05,109.10453,2.3771815,0.33736077,2748.6764348745346,2748.6764366179705,4758.5
8922227,0.6431791,6.433115e-05,109.380356,3.5362175,0.34648615,2751.945533156395,2751.945540443063,4733.5
8932230,0.63312656,6.429113e-05,113.78906,0.4024605,0.45309344,None,None,None
8942228,0.667549,6.425114e-05,92.85919,9.022139,0.47210062,2757.476887869835,2757.476894840598,4742.0
8952227,0.6345757,6.421114e-05,116.40791,1.3873011,0.3985678,2775.194972515106,2775.1949766501784,4758.0
8962230,0.65155196,6.417114e-05,104.60908,3.2505684,0.39150256,2762.371614933014,2762.3715923950076,4750.0
8972226,0.64542747,6.413114e-05,111.438,2.3775089,0.3684589,2758.130169391632,2758.130168929696,4750.0
8982227,0.635908,6.4091146e-05,106.74048,0.6451727,0.46542704,2745.9684619903564,2745.968482375145,4758.0
8992229,0.66876084,6.4051135e-05,94.5426,5.326582,0.47236437,2750.220529317856,2750.220532014966,4749.75
9002226,0.6345009,6.401114e-05,115.091896,1.466079,0.47961792,2772.4305686950684,2772.430592149496,4741.0
9012228,0.6605284,6.397114e-05,98.24701,3.884632,0.5387323,2744.759959379832,2744.75993749251,4741.333333333333
9022228,0.63956827,6.393113e-05,113.61866,0.81714094,0.3777837,2753.477321624756,2753.4773318767548,4726.0
