Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
1250003,0.7927627,9.502e-05,71.3127,7.738494,0.5928791,942.108776216209,942.1087739288807,2241.6
1260000,0.77580804,9.498001e-05,77.76361,8.622953,0.58323437,1086.6523386587698,1086.6523368557293,2182.3333333333335
1270004,0.8136255,9.494001e-05,75.46637,6.081427,0.5562947,1101.4769087185462,1101.4769066162407,2190.6666666666665
1280002,0.774815,9.490001e-05,77.26618,7.755088,0.4899365,1138.9973406791687,1138.997338430956,2252.5
1290003,0.77292883,9.4860006e-05,71.42103,10.194995,0.5748774,1136.8337296644847,1136.8337261093159,2242.8333333333335
1300002,0.80815417,9.482e-05,85.86975,5.690146,0.47764912,1081.5411156117916,1081.5411101579666,2223.5
1310003,0.7941395,9.4780014e-05,80.28326,13.166974,0.54981434,1068.172776055336,1068.1727743268013,2235.2
1320003,0.78355974,9.4740004e-05,74.27464,21.904728,0.64151263,656.9943891987205,656.9943859130144,1628.625
1330001,0.7975871,9.4700015e-05,79.13414,17.533276,0.6200859,521.3662448227406,521.3662440143526,1509.5
1340004,0.8125411,9.4660005e-05,79.45934,11.81938,0.6019896,783.3176590800285,783.3176569665471,2223.6666666666665
1350002,0.82705694,9.462001e-05,80.40825,9.2875,0.59522796,912.4645868837833,912.4645859766752,2207.5
1360000,0.80726993,9.458001e-05,78.2458,6.6146517,0.47743836,919.1703407913446,919.1703520491719,2231.75
1370001,0.818276,9.454002e-05,79.45229,7.6742773,0.5205893,1020.8563716888427,1020.8563689410687,2215.2
1380000,0.8199361,9.4500014e-05,80.1015,9.862731,0.49534392,942.8639946639538,942.8639962226152,2110.4
1390000,0.8433136,9.446002e-05,78.156166,7.62099,0.5336384,1091.2579297542572,1091.2579371169209,2245.4
1400003,0.83861053,9.4420015e-05,81.21846,4.1312566,0.533415,1098.9099760949612,1098.9099759515375,2301.75
1410002,0.8176038,9.4380004e-05,81.20736,5.8889513,0.5156466,1091.4997404068708,1091.4997442811728,2186.25
1420003,0.8354767,9.434001e-05,86.075584,3.3620267,0.43715906,1130.9437766969204,1130.943787831813,2268.75
1430003,0.8246537,9.4300005e-05,81.032684,15.31452,0.48883495,948.7719147205353,948.7719236696139,1932.0
1440003,0.85398084,9.426e-05,86.34627,13.384431,0.5495596,1044.7513730650146,1044.7513797009985,2245.5
1450000,0.8417114,9.422001e-05,85.68944,9.205933,0.57081735,999.2144448459148,999.2144416607916,2235.75
1460002,0.8490163,9.418001e-05,84.58089,7.662079,0.52058536,935.8202053830028,935.8202101998031,2244.25
1470004,0.86334884,9.414e-05,89.18358,5.8189745,0.5132234,1072.3329629544169,1072.3329576645046,2236.0
1480002,0.83438087,9.410001e-05,82.627945,5.6061563,0.5293541,1084.66314702034,1084.663140115142,2235.0
1490002,0.8380884,9.406e-05,81.78178,5.2534676,0.5183309,1091.95613873899,1091.9561441123485,2271.2
1500000,0.82019705,9.402001e-05,84.51988,5.7181597,0.50036234,1071.1082689464092,1071.1082787315052,2275.6666666666665
1510002,0.82260764,9.3980016e-05,84.34963,6.671768,0.4358034,1084.8079172492028,1084.807926481962,2280.8
1520000,0.8349265,9.394001e-05,87.85134,4.192379,0.47777385,1206.8904076218605,1206.8904123281438,2324.6666666666665
1530004,0.81494033,9.390001e-05,79.19133,11.122376,0.48378244,1143.2285106182098,1143.228510284424,2376.0
1540003,0.8253683,9.386e-05,84.47179,11.730247,0.48378485,1187.7535325735807,1187.753543207422,2362.75
1550003,0.8120292,9.382001e-05,80.799644,8.674444,0.47636753,1226.9539390802383,1226.9539416357875,2420.75
1560000,0.82452595,9.3780014e-05,82.32722,7.900448,0.45342174,1171.650624513626,1171.6506258454174,2420.5
