Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
1000,1.415043,0.00029940062,-0.12002178,0.09600084,0.24675599,2.329998195171356,2.329998195171356,336.0
2000,1.410722,0.0002982006,-0.11991644,0.004697308,0.23208967,0.8333326975504557,0.8333326975504557,396.0
3000,1.4078155,0.00029700057,-0.02940333,0.035364322,0.23912,0.0,0.0,399.0
4000,1.4108782,0.00029580062,0.025295123,0.07443082,0.2419342,1.8899985154469807,1.8899985154469807,371.6666666666667
5000,1.4059175,0.0002946006,0.13835017,0.002720443,0.2704619,0.0,0.0,386.5
6000,1.4117897,0.0002934006,0.08284357,0.0013724251,0.24544297,0.0,0.0,367.0
7000,1.4133748,0.00029220062,0.003059807,0.00021671594,0.25836703,0.0,0.0,345.0
8000,1.4158525,0.00029100062,-0.025997581,7.877256e-05,0.24982814,0.0,0.0,296.0
9000,1.4122219,0.0002898006,-0.020650161,3.0955383e-05,0.25279063,0.0,0.0,312.3333333333333
10000,1.4149997,0.00028860063,-0.0038433915,2.0577323e-05,0.23209985,0.0,0.0,322.6666666666667
11000,1.413838,0.00028740062,-0.007475827,1.6225182e-05,0.24331072,0.0,0.0,306.6666666666667
12000,1.4140384,0.00028620064,0.0006840514,1.933546e-05,0.23352776,0.0,0.0,296.0
13000,1.4195267,0.00028500063,0.0013894606,1.22421325e-05,0.22784555,0.0,0.0,296.0
14000,1.4189231,0.00028380062,-0.0033162734,4.0981704e-05,0.23889874,0.0,0.0,317.6666666666667
15000,1.4194726,0.00028260064,0.0146434065,2.4950446e-05,0.23307411,0.0,0.0,323.3333333333333
16000,1.4240639,0.00028140063,0.0016552071,5.6590843e-06,0.24789084,0.0,0.0,323.0
17000,1.425118,0.00028020065,0.015394387,1.4157831e-05,0.24363567,0.0,0.0,362.0
18000,1.4218823,0.0002790006,0.55069673,0.10065321,0.23460448,2.6666645606358848,2.6666645606358848,335.6666666666667
19000,1.4165757,0.00027780063,0.95427346,0.033499632,0.26279888,2.5533313353856406,2.5533313353856406,333.3333333333333
20000,1.4150186,0.00027660062,1.1116688,0.038971834,0.23468933,2.6099979877471924,2.6099979877471924,343.0
21000,1.4192094,0.00027540064,1.1938658,0.014300189,0.24825953,2.4466647704442344,2.4466647704442344,348.6666666666667
22000,1.4210769,0.00027420063,0.72244704,0.016389307,0.25541323,1.4433322350184123,1.4433322350184123,361.6666666666667
23000,1.4183835,0.00027300062,0.48874474,0.005394038,0.25477153,1.7449986934661865,1.7449986934661865,344.5
