Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
1000,1.4189383,0.00029940062,0.037580688,-5.974998578429222,-5.975000694394112,329.0
2000,1.4189383,0.0002982006,-0.0011219708,-6.108332395553589,-6.108333945274353,284.6666666666667
3000,1.4189383,0.00029700057,0.08355895,-12.216665108998617,-12.216667577624321,394.6666666666667
4000,1.4189383,0.00029580062,0.04993817,-11.016665617624918,-11.016667445500692,334.3333333333333
5000,1.4189383,0.0002946006,0.03396091,-10.349998831748962,-10.350000821053982,361.5
6000,1.4189383,0.0002934006,0.055942062,-9.341666062672934,-9.341667378942171,312.3333333333333
7000,1.4189383,0.00029220062,0.08871743,-32.599997758865356,-32.60000166296959,616.0
8000,1.4189383,0.00029100062,0.034015894,-13.1374990940094,-13.137500688433647,270.0
9000,1.4189383,0.0002898006,0.10470633,-25.924997687339783,-25.925001315772533,501.0
10000,1.4189383,0.00028860063,0.032451313,-15.762499213218689,-15.762500993907452,410.5
11000,1.4189383,0.00028740062,0.021278549,-14.19999917348226,-14.200000877181688,361.3333333333333
12000,1.4189383,0.00028620064,0.061710667,-19.787498354911804,-19.78750119358301,484.5
13000,1.4189383,0.00028500063,0.028036188,-9.249998807907104,-9.250000794728598,356.6666666666667
14000,1.4189383,0.00028380062,0.051258728,-12.799998998641968,-12.800000794231892,328.5
15000,1.4189383,0.00028260064,0.11001759,-16.10833207766215,-16.108334476749103,487.0
16000,1.4189383,0.00028140063,0.059726346,-25.224997997283936,-25.22500129044056,493.0
17000,1.4189383,0.00028020065,0.032250896,-18.433332006136578,-18.433334325750668,388.3333333333333
18000,1.4189383,0.0002790006,0.04219242,-13.69999885559082,-13.700000941753387,394.0
19000,1.4189383,0.00027780063,0.04628752,-27.399998366832733,-27.400001540780067,608.0
20000,1.4189383,0.00027660062,0.013121432,-17.124998529752094,-17.125000993410747,399.3333333333333
21000,1.4189383,0.00027540064,0.07242521,-18.212498545646667,-18.21250109374523,444.0
22000,1.4189383,0.00027420063,0.028072862,-6.691665728886922,-6.691667328278224,306.3333333333333
23000,1.4189383,0.00027300062,0.038968045,-10.874998450279236,-10.875000968575478,435.5
24000,1.4189383,0.00027180064,0.09206422,-27.262497901916504,-27.26250136643648,517.0
25000,1.4189383,0.0002706006,0.12206644,-22.749998211860657,-22.750001192092896,460.0
26000,1.4189383,0.00026940063,0.04111668,-12.733331998189291,-12.733334178725878,355.6666666666667
27000,1.4189383,0.00026820065,0.016404167,-7.499998966852824,-7.500000695387523,318.0
28000,1.4189383,0.0002670006,0.08229859,-13.599998474121094,-13.600000992417336,427.0
29000,1.4189383,0.0002658006,0.049917664,-14.387498378753662,-14.387500941753387,394.0
30000,1.4189383,0.00026460065,0.011600946,-7.149998843669891,-7.15000069513917,320.75
31000,1.4189383,0.0002634006,0.008317297,-6.774999141693115,-6.775000721216202,337.0
32000,1.4189383,0.00026220066,0.050530303,-11.133332173029581,-11.133334144949913,350.3333333333333
33000,1.4189383,0.00026100062,0.03194455,-17.399998784065247,-17.400001019239426,411.0
34000,1.4189383,0.0002598006,0.068350956,-6.724999109903972,-6.725000828504562,394.3333333333333
35000,1.4189383,0.00025860063,0.048373934,-7.7874990701675415,-7.787500843405724,393.5
36000,1.4189383,0.00025740062,0.04700566,-19.274998545646667,-19.27500109374523,435.5
37000,1.4189383,0.0002562006,0.044559848,-12.266665935516357,-12.266667495171228,350.6666666666667
38000,1.4189383,0.00025500063,0.0728672,-16.141665776570637,-16.141667594512302,372.6666666666667
39000,1.4189383,0.00025380062,0.020261303,-7.758332411448161,-7.758334010839462,306.3333333333333
40000,1.4189383,0.0002526006,0.036240112,-14.437498807907104,-14.437500819563866,329.0
41000,1.4189383,0.00025140063,0.09224409,-27.08749771118164,-27.087501488626003,582.5
42000,1.4189383,0.00025020062,0.006563143,-13.174998958905539,-13.175000811616579,334.3333333333333
43000,1.4189383,0.00024900064,0.053281188,-5.3999990820884705,-5.400000669062138,320.5
44000,1.4189383,0.0002478006,0.076636255,-21.287498474121094,-21.287501215934753,484.5
45000,1.4189383,0.00024660063,0.054559905,-13.137498259544373,-13.137501016259193,435.5
46000,1.4189383,0.00024540062,0.089921124,-9.874998033046722,-9.875000968575478,443.5
47000,1.4189383,0.00024420064,0.025732312,-16.841665426890057,-16.841667676965397,410.6666666666667
48000,1.4189383,0.00024300063,0.02095718,-11.158332268397013,-11.15833406150341,306.0
49000,1.4189383,0.00024180063,0.007641835,-13.458332459131876,-13.45833412806193,323.3333333333333
50000,1.4189383,0.00024060064,0.03592718,-9.533332705497742,-9.533334111173948,345.3333333333333
51000,1.4189383,0.00023940064,0.021225972,-13.01249885559082,-13.01250084489584,353.0
52000,1.4189383,0.00023820065,0.04399898,-15.674998799959818,-15.675000910957655,367.3333333333333
53000,1.4189383,0.00023700064,0.044786487,-17.82499885559082,-17.82500099390745,394.0
54000,1.4189383,0.00023580065,0.089943625,-14.63333241144816,-14.633334259192148,383.3333333333333
55000,1.4189383,0.00023460065,0.045323875,-6.912499129772186,-6.912500768899918,361.0
56000,1.4189383,0.00023340064,0.097691536,-28.437498211860657,-28.437501415610313,533.5
57000,1.4189383,0.00023220065,0.034641605,-17.037498474121094,-17.037501089274883,443.0
58000,1.4189383,0.00023100065,0.0051618554,-4.016665975252788,-4.016667361060779,344.6666666666667
59000,1.4189383,0.00022980064,0.038526323,-18.099998593330383,-18.1000010445714,419.0
60000,1.4189383,0.00022860065,0.02809852,-15.616665681203207,-15.616667628288269,394.6666666666667
61000,1.4189383,0.00022740064,0.060577765,-17.537498593330383,-17.53750106692314,435.0
62000,1.4189383,0.00022620066,0.0051328,-5.058332443237305,-5.0583340128262835,328.6666666666667
63000,1.4189383,0.00022500065,0.08655725,-17.799998601277668,-17.800000910957653,350.6666666666667
64000,1.4189383,0.00022380064,0.0358368,-10.287499129772186,-10.287500694394112,295.0
65000,1.4189383,0.00022260063,0.054745816,-16.099998752276104,-16.100000927845638,372.6666666666667
66000,1.4189383,0.00022140065,0.06286302,0.8916674455006918,0.891666054725647,339.6666666666667
67000,1.4189383,0.00022020066,-0.0034211592,-2.9583327770233154,-2.9583339293797812,301.0
68000,1.4189383,0.00021900066,0.048518784,-14.599998503923416,-14.600000992417336,419.0
69000,1.4189383,0.00021780064,0.058352064,-11.662498891353607,-11.662500746548176,312.0
70000,1.4189383,0.00021660066,0.0524631,-7.024999101956685,-7.025000924865405,437.6666666666667
71000,1.4189383,0.00021540065,0.092507735,-22.81249850988388,-22.812501192092896,459.5
72000,1.4189383,0.00021420064,0.026262918,-7.258332411448161,-7.258334045608838,328.6666666666667
73000,1.4189383,0.00021300066,0.0017526525,-5.583332975705464,-5.583333979050319,306.6666666666667
74000,1.4189383,0.00021180065,0.041005388,-16.999998331069946,-17.000001043081284,426.5
75000,1.4189383,0.00021060064,0.048266303,-15.524999022483826,-15.52500095963478,394.3333333333333
76000,1.4189383,0.00020940065,0.048617423,-5.4166661103566485,-5.416667362054189,334.3333333333333
77000,1.4189383,0.00020820067,0.0073914416,-2.7749991019566855,-2.7750005622704825,284.6666666666667
78000,1.4189383,0.00020700066,8.039409e-05,-3.0416655937830606,-3.0416672130425773,274.3333333333333
79000,1.4189383,0.00020580065,0.013291481,-8.608331799507141,-8.608334044615427,317.6666666666667
80000,1.4189383,0.00020460064,0.053533874,-13.087499022483826,-13.087501093745232,484.5
81000,1.4189383,0.00020340065,0.04473005,-7.737498998641968,-7.737500719726086,328.5
82000,1.4189383,0.00020220065,0.041840747,-3.7916656335194907,-3.7916674613952637,399.6666666666667
83000,1.4189383,0.00020100066,0.09244077,-15.424998700618744,-15.425001189112663,508.5
84000,1.4189383,0.00019980063,0.04693121,-13.262498140335083,-13.262500770390034,312.5
85000,1.4189383,0.00019860065,0.09257901,-30.512497425079346,-30.51250170916319,664.5
86000,1.4189383,0.00019740064,-0.014299712,-8.333332975705465,-8.333333979050318,285.0
87000,1.4189383,0.00019620065,0.08172855,-10.591665466626486,-10.591667428612709,328.6666666666667
88000,1.4189383,0.00019500066,-0.0017077145,-8.799999078114828,-8.800000662604967,290.3333333333333
89000,1.4189383,0.00019380066,-0.0037358706,-4.233332395553589,-4.233333980043729,318.0
90000,1.4189383,0.00019260067,0.015759522,-7.966665426890056,-7.966667378942172,323.3333333333333
91000,1.4189383,0.00019140064,0.048272688,-14.787499129772186,-14.78750091791153,378.0
92000,1.4189383,0.00019020066,0.084330864,-7.383331974347432,-7.383334244290988,433.0
93000,1.4189383,0.00018900067,0.00348786,-2.8124992847442627,-2.812500521540642,262.5
94000,1.4189383,0.00018780066,0.035930008,-19.558331847190857,-19.558334425091743,427.0
95000,1.4189383,0.00018660065,0.04216206,-20.93749874830246,-20.93750111758709,435.0
96000,1.4189383,0.00018540066,0.05996354,-8.841665108998617,-8.84166744351387,350.6666666666667
97000,1.4189383,0.00018420066,0.031888727,-10.962499260902405,-10.962500721216202,304.0
98000,1.4189383,0.00018300065,0.032243297,-11.483331998189291,-11.483334129055342,339.6666666666667
99000,1.4189383,0.00018180066,0.07588666,-10.808332006136576,-10.808334161837896,362.3333333333333
100000,1.4189383,0.00018060066,-0.0040641613,-3.841666261355082,-3.841667244831721,284.6666666666667
101000,1.4189383,0.00017940065,0.02511348,-10.191665410995483,-10.191667412718138,323.3333333333333
102000,1.4189383,0.00017820066,0.037193537,-13.874999086062113,-13.875000894069672,372.6666666666667
103000,1.4189383,0.00017700066,0.053058505,-4.899999141693115,-4.900000646710396,312.5
104000,1.4189383,0.00017580067,0.063061945,-8.774999380111694,-8.775000775853792,350.3333333333333
105000,1.4189383,0.00017460066,0.060293138,-18.17499828338623,-18.175001092255116,443.5
106000,1.4189383,0.00017340065,0.079334445,-20.816665172576904,-20.81666772564252,405.3333333333333
107000,1.4189383,0.00017220067,0.049582943,-14.424999177455902,-14.425000943243504,394.5
108000,1.4189383,0.00017100066,0.04567982,-11.499998927116394,-11.50000074505806,312.6666666666667
109000,1.4189383,0.00016980067,0.037857063,-11.958332379659018,-11.958334177732468,361.3333333333333
110000,1.4189383,0.00016860066,0.051017057,-19.71249806880951,-19.712501153349876,456.0
111000,1.4189383,0.00016740066,0.03351455,-18.38749861717224,-18.38750097900629,382.0
112000,1.4189383,0.00016620067,0.040818654,-6.008331656455994,-6.008333995938301,312.6666666666667
113000,1.4189383,0.00016500066,0.063486785,-6.3583323160807295,-6.358334094285965,361.3333333333333
114000,1.4189383,0.00016380065,0.07264992,-16.149998128414154,-16.15000109374523,460.5
115000,1.4189383,0.00016260067,0.051119626,-19.44999861717224,-19.450001142919064,460.0
116000,1.4189383,0.00016140068,0.09679306,-17.774998545646667,-17.775001242756844,526.0
117000,1.4189383,0.00016020065,0.052763186,-11.108332316080729,-11.108334143956503,350.0
118000,1.4189383,0.00015900066,0.016910963,-10.862498760223389,-10.862500719726086,304.5
119000,1.4189383,0.00015780066,0.04108758,-18.149998545646667,-18.150001009305317,400.0
120000,1.4189383,0.00015660067,0.046950787,-6.987499237060547,-6.98750064522028,295.5
121000,1.4189383,0.00015540066,0.06206431,-19.07499849796295,-19.075001373887062,577.5
122000,1.4189383,0.00015420068,0.05912115,-12.258332331975302,-12.258334219455719,381.3333333333333
123000,1.4189383,0.00015300067,0.053642772,-11.966665824254354,-11.966667428612709,318.0
124000,1.4189383,0.00015180066,0.05690254,-12.924998611211777,-12.925001293420792,591.0
125000,1.4189383,0.00015060067,0.043824505,-7.508331934611003,-7.50833419462045,405.3333333333333
126000,1.4189383,0.00014940069,0.015897568,-7.966665983200073,-7.966667378942172,323.0
127000,1.4189383,0.00014820068,0.031768687,-17.499998331069946,-17.500001065433025,427.0
128000,1.4189383,0.00014700067,0.08909701,-16.024998982747395,-16.025000895063084,356.3333333333333
129000,1.4189383,0.00014580066,0.0024920995,-7.066665768623352,-7.066667313377063,295.3333333333333
130000,1.4189383,0.00014460066,0.015295343,-12.483332435290018,-12.483334143956503,339.3333333333333
131000,1.4189383,0.00014340067,0.08275972,-12.437498331069946,-12.43750099092722,435.0
132000,1.4189383,0.00014220068,0.061750997,-13.066665172576904,-13.066667526960373,361.3333333333333
133000,1.4189383,0.00014100067,0.025224648,-18.912498474121094,-18.912501119077206,452.0
134000,1.4189383,0.00013980067,0.053576574,-12.791665395100912,-12.791667461395264,328.6666666666667
