Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
8900,1.369419,0.00021150504,0.97467166,1.0,1.0,5.0,0.00055343006,0.23753648
9000,1.3722048,0.00021050504,0.9776609,1.0,1.0,5.023255813953488,0.00028613178,0.23256125
9100,1.3721862,0.00020950506,0.9792976,0.9923076923076923,0.9923076923076923,4.976923076923077,0.005812932,0.2616778
9200,1.3716977,0.00020850505,0.9647803,0.9932885906040269,0.9932885906040269,4.268456375838926,0.0033311099,0.25810412
9300,1.3706268,0.00020750506,0.9785543,1.0,1.0,4.7293233082706765,0.0006092641,0.22756378
9400,1.3692623,0.00020650506,0.97096074,0.9925925925925926,0.9925925925925926,4.985185185185185,0.0064013586,0.24561392
9500,1.3675156,0.00020550504,0.9823586,1.0,1.0,4.7555555555555555,0.0003626645,0.24192846
9600,1.3660028,0.00020450505,0.98017174,1.0,1.0,4.931297709923665,0.0003160802,0.23574102
9700,1.3645325,0.00020350504,0.9800531,0.9925925925925926,0.9925925925925926,4.785185185185185,0.00919461,0.26626825
9800,1.3624887,0.00020250503,0.98116076,1.0,1.0,4.772058823529412,0.0003812087,0.24589579
9900,1.3603528,0.00020150506,0.9839595,1.0,1.0,4.923664122137405,0.0003021529,0.25203466
10000,1.358508,0.00020050505,0.98324794,1.0,1.0,4.575539568345324,0.00017019933,0.20986775
10100,1.3613806,0.00019950506,0.9811795,1.0,1.0,4.564285714285714,0.00019373723,0.24578229
10200,1.363654,0.00019850506,0.97297204,0.9925925925925926,0.9925925925925926,4.777777777777778,0.0038870517,0.24702106
10300,1.3645648,0.00019750505,0.9824403,1.0,1.0,4.458333333333333,0.0002792829,0.22942716
10400,1.3623252,0.00019650505,0.9804708,0.9927007299270073,0.9927007299270073,4.744525547445256,0.0034061184,0.2428171
10500,1.3618212,0.00019550504,0.9815496,1.0,1.0,4.539007092198582,0.0002398624,0.24262317
10600,1.3618618,0.00019450505,0.9837,1.0,1.0,4.485915492957746,0.0001368946,0.22708488
10700,1.3609234,0.00019350507,0.9804611,1.0,1.0,4.917910447761194,0.00016063577,0.2469253
10800,1.3613677,0.00019250506,0.98021674,1.0,1.0,4.664179104477612,0.00015421728,0.24391751
10900,1.3619461,0.00019150505,0.9800548,1.0,1.0,4.585714285714285,0.0001830203,0.2521758
11000,1.3618212,0.00019050504,0.97937685,1.0,1.0,4.664285714285715,0.00018082652,0.22681107
11100,1.3598682,0.00018950505,0.9810488,1.0,1.0,4.75,0.00012672965,0.2299708
11200,1.3591263,0.00018850506,0.98140526,1.0,1.0,4.666666666666667,0.00010084806,0.21202944
11300,1.357272,0.00018750505,0.9831068,1.0,1.0,4.275167785234899,0.00013193682,0.23948282
11400,1.3564731,0.00018650504,0.97927296,1.0,1.0,4.408450704225352,0.000118427175,0.21682519
11500,1.3575776,0.00018550508,0.9800929,1.0,1.0,4.864661654135339,0.00014195258,0.25178093
11600,1.3573576,0.00018450506,0.9818543,0.9776119402985075,0.9776119402985075,4.873134328358209,0.005070102,0.248949
11700,1.3555229,0.00018350508,0.9829717,0.9927007299270073,0.9927007299270073,4.7299270072992705,0.0024331063,0.23568894
11800,1.3550558,0.00018250506,0.9584326,0.96,0.96,5.232,0.02353347,0.24326646
11900,1.3547064,0.00018150505,0.96863127,0.9921875,0.9921875,5.0234375,0.008488984,0.23716128
12000,1.3538405,0.00018050507,0.97925115,0.9854014598540146,0.9854014598540146,4.868613138686132,0.0022725968,0.23968565
