Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
420004,0.797837,9.834001e-05,36.05733,393.2626777092616,393.2626776173711,1720.6666666666667,23.147974,0.64936346
430000,0.74942106,9.8300006e-05,42.052513,None,None,None,17.29574,0.7178241
440003,0.81138235,9.826e-05,36.97995,1447.5707771380742,1447.5707615812619,4736.333333333333,25.416464,0.72788125
450000,0.76481146,9.822001e-05,33.545353,498.05482190847397,498.05482000112534,2228.2,20.915943,0.68267673
460004,0.80678374,9.8180004e-05,37.31839,643.78973223567,643.7897337645293,1841.2,16.198092,0.6891543
470002,0.7815544,9.814001e-05,39.058872,1099.9387383460999,1099.9387395232916,4955.0,17.515387,0.69663966
480002,0.8166678,9.8100005e-05,32.278687,642.3998195727667,642.3998238891363,4140.666666666667,22.986834,0.7600272
490003,0.77740383,9.806e-05,38.474045,732.6859671076139,732.6859714537859,4473.666666666667,19.480503,0.69110197
500002,0.7368514,9.8020006e-05,49.11718,783.7184211686254,783.7184133119881,2141.5,16.37512,0.640932
510003,0.8009786,9.798e-05,42.45143,1127.0331483855844,1127.0331406618159,3429.3333333333335,17.861975,0.7594732
520000,0.77597153,9.794001e-05,41.758316,800.6496651271979,800.6496687829494,2857.6666666666665,18.972996,0.61662126
530001,0.70289105,9.79e-05,56.828327,None,None,None,16.310265,0.61291116
540004,0.77988344,9.786001e-05,48.65223,1715.076872587204,1715.076884612441,5004.0,18.226585,0.76509535
550001,0.8948838,9.7820004e-05,29.296906,1362.618187367916,1362.6181801818311,6202.5,18.217474,0.71675843
560003,0.7751812,9.778001e-05,51.738583,1429.2759798169136,1429.2759854532778,5816.5,16.259983,0.7739459
570002,0.76238066,9.7740005e-05,54.718536,1578.2537137120962,1578.253717187792,5029.5,14.292366,0.7439669
580002,0.8379121,9.77e-05,37.010284,1132.0860253473122,1132.086020598809,5660.333333333333,14.87677,0.73366296
590002,0.74186134,9.7660006e-05,57.287926,1608.3796644210815,1608.3796786889434,4922.0,15.764287,0.7540365
600003,0.76736015,9.762001e-05,54.170715,1252.291725680232,1252.2917343825102,4405.5,21.95702,0.7368105
610004,0.7747489,9.758e-05,50.143585,1204.1208341469367,1204.1208348845441,4824.333333333333,17.48072,0.7577197
620002,0.7041966,9.754e-05,67.14403,1247.53517973423,1247.5351741239429,4644.0,16.04582,0.69577664
630003,0.7784101,9.75e-05,46.943333,1401.3388310770194,1401.338851335148,5026.0,21.304672,0.6999736
640002,0.7133762,9.7460004e-05,64.06924,1443.3992750644684,1443.399278908968,4856.0,16.295458,0.632863
650002,0.77389205,9.742001e-05,49.15867,1305.0059258937836,1305.005918731292,4014.3333333333335,30.75889,0.64515007
660001,0.7394044,9.7380005e-05,62.0737,1473.5427501598995,1473.5427411670487,4594.0,15.261511,0.6490241
670004,0.72745705,9.734e-05,62.894894,1109.1565227270125,1109.1565269805492,2753.4,20.255451,0.62304384
680004,0.71664006,9.73e-05,62.758358,718.8939255475998,718.8939247392118,1871.0,20.567303,0.62459606
690004,0.70365727,9.7259996e-05,65.49512,1561.453137844801,1561.453148163855,4692.0,30.335743,0.58102584
700002,0.74162287,9.722001e-05,60.184464,1594.324813996752,1594.3248276586335,4709.333333333333,20.934235,0.72626895
710003,0.68423516,9.7180004e-05,75.53642,1535.3666015267372,1535.3665646612644,4364.0,10.201506,0.5357865
720003,0.730965,9.714e-05,66.103195,1784.4076100438833,1784.4076068550348,4606.5,17.808813,0.70790356
730003,0.67710257,9.7100004e-05,80.56831,1467.4784798026085,1467.4784647747874,4578.0,9.173829,0.5230041
740001,0.7076016,9.706001e-05,72.63475,1974.0985503792763,1974.0985405780375,4570.0,14.645447,0.6264563
750004,0.7111158,9.7020005e-05,75.57698,1990.279387096564,1990.2793946141999,4654.333333333333,8.074627,0.5654148
760003,0.69229496,9.698001e-05,80.30974,1975.7861995697021,1975.786172926426,4611.0,9.3163395,0.5576052
770000,0.6954752,9.694001e-05,73.20249,2046.9912612829357,2046.9912614114583,4516.5,11.195054,0.6259171
780001,0.67090136,9.690001e-05,86.82701,857.767763376236,857.7677734717727,1887.0,7.007975,0.5371168
790003,0.73762393,9.686e-05,71.76915,1613.5843771472573,1613.5843761060387,3737.25,21.483568,0.67645246
800002,0.6979524,9.6820004e-05,84.05531,1778.0306365936995,1778.0306564755738,4217.0,10.6078615,0.64466685
810000,0.6965262,9.678001e-05,87.54061,None,None,None,6.2163744,0.5429439
820003,0.72147995,9.674001e-05,73.39068,1946.1788165047765,1946.1788166701795,4538.6,22.968605,0.6949714
830000,0.6695247,9.670001e-05,89.08067,None,None,None,8.297867,0.60217774
840004,0.7201891,9.666001e-05,72.623955,1854.514076846838,1854.5140661239625,4446.8,23.365871,0.7167358
850001,0.7023183,9.662e-05,93.74289,None,None,None,6.1374464,0.55815095
860000,0.7219889,9.658002e-05,78.91324,1822.755672904849,1822.755675983429,4348.2,20.361528,0.59158254
870003,0.6936099,9.654e-05,89.69594,None,None,None,5.705983,0.5347548
880001,0.732984,9.6500014e-05,82.58052,2106.6511624902487,2106.651164252311,4331.5,13.895285,0.5523624
890000,0.6837868,9.646001e-05,87.27394,2026.1873283038537,2026.1873262723286,4408.333333333333,10.048891,0.5540829
900003,0.67057747,9.642001e-05,90.93977,None,None,None,4.9379053,0.47653705
910004,0.7042397,9.6380005e-05,78.70032,2254.561209243536,2254.5612069368362,4492.4,12.31384,0.6724601
920001,0.63740665,9.634e-05,93.79063,None,None,None,6.2811947,0.5492989
930002,0.7149669,9.6300006e-05,69.968346,2023.861068356037,2023.861075039208,4600.6,26.139486,0.6039071
940001,0.65509665,9.626001e-05,84.079155,756.2067887807885,756.2067830935121,2182.0,23.95769,0.72190046
950000,0.66583717,9.622002e-05,84.722664,1529.4465367794037,1529.4465519115329,3724.0,16.268108,0.6366539
960004,0.7193518,9.618e-05,74.21137,1280.5001492798328,1280.5001629535109,3437.75,14.771861,0.6588456
970003,0.6779776,9.614e-05,86.75836,1461.3173643052578,1461.3173681820433,3653.6666666666665,8.274054,0.55187905
980004,0.66937757,9.6100004e-05,90.82127,1349.6095450321834,1349.6095549613237,2811.6666666666665,12.4580965,0.43852463
990004,0.69945216,9.606e-05,85.707344,2226.708078458905,2226.708069458604,5546.0,5.7644706,0.5402086
1000001,0.7355353,9.602e-05,68.78367,2299.741481810808,2299.7415051832795,5324.5,13.719318,0.6764009
1010002,0.70037985,9.598001e-05,82.06041,1653.5309433465202,1653.5309328983228,4124.333333333333,10.754619,0.5880895
1020000,0.69626075,9.594001e-05,90.466774,2000.039202079177,2000.0391809046268,5316.0,6.816375,0.49485183
1030003,0.7261696,9.590001e-05,69.70641,1912.250496378541,1912.2504971206188,4246.4,23.710043,0.5855351
1040001,0.6732718,9.586001e-05,103.25307,None,None,None,1.945248,0.44331694
1050000,0.71330047,9.582001e-05,84.05608,None,None,None,10.43869,0.5012237
1060001,0.7148502,9.5780015e-05,83.90282,2360.8819602698086,2360.881961579621,4919.0,11.898618,0.46785575
1070001,0.6554672,9.574001e-05,82.654076,1181.052273362875,1181.0522545725107,3266.0,21.09232,0.5561515
1080000,0.7272798,9.570001e-05,62.4069,1518.7815946042538,1518.781587101519,4676.5,26.3668,0.58218044
1090001,0.7020242,9.566001e-05,84.64207,2181.396917104721,2181.396921284497,5365.0,9.428193,0.586438
1100003,0.7747217,9.562001e-05,68.4416,1925.1036348541577,1925.1036405786872,5869.0,8.43403,0.66509783
1110001,0.7843555,9.558001e-05,60.890366,None,None,None,9.886888,0.6504852
1120000,0.71488917,9.554002e-05,88.78557,1993.4170981223385,1993.4170826996367,6197.0,2.738141,0.52375424
1130000,0.7393217,9.5500014e-05,71.61008,2163.42811229825,2163.428150139749,5398.0,5.6704197,0.6122168
1140003,0.7116904,9.546001e-05,76.53852,2099.7311061397195,2099.731098841876,5800.5,9.214842,0.62474537
1150002,0.7036531,9.542001e-05,77.93402,2146.5060897916555,2146.5060880705714,5890.0,3.0606353,0.60843664
1160003,0.7318542,9.5380004e-05,70.27441,2364.734421849251,2364.7344030216336,5693.0,5.281621,0.57889235
1170003,0.74607277,9.534e-05,59.658867,2191.6924339880547,2191.692438709239,6065.333333333333,8.386195,0.5615069
1180000,0.6585025,9.530001e-05,90.02535,2427.61154345423,2427.611558832228,5693.0,5.238698,0.51402795
1190000,0.67937386,9.526002e-05,84.08234,2219.0891995429993,2219.089226566255,5792.0,3.9938407,0.5509045
1200000,0.7066101,9.522002e-05,69.135826,2444.5105136036873,2444.5105071626604,5619.5,14.25596,0.5644062
1210001,0.6786383,9.518002e-05,85.28504,2293.925299283117,2293.925320662558,5660.5,10.847603,0.612813
1220001,0.68831027,9.5140014e-05,70.612755,2107.4816383570433,2107.4816472306848,6153.0,11.805739,0.5560857
1230001,0.7048816,9.510001e-05,72.95847,2576.6766566187143,2576.6766510009766,5737.666666666667,9.132737,0.5620566
1240002,0.6840075,9.506001e-05,91.08658,2090.0660735219717,2090.066047668457,6202.0,6.966507,0.43823704
1250003,0.6993321,9.5020005e-05,77.47399,2254.785039409995,2254.785025551915,6236.0,5.3883805,0.5856598
1260003,0.7028363,9.498e-05,71.79527,2635.2651897892356,2635.26518394053,6120.0,10.539814,0.6095387
1270000,0.70339346,9.494001e-05,93.75787,2728.958238080144,2728.958236272136,5830.333333333333,4.3758364,0.4267724
1280000,0.7017691,9.490002e-05,81.91916,2621.9261939922967,2621.926206188897,5360.666666666667,15.67824,0.5147754
1290004,0.6319423,9.486001e-05,79.900475,1574.5519535740216,1574.5519577115774,3506.0,32.541588,0.5597404
1300004,0.66224366,9.482e-05,103.35746,None,None,None,6.4853683,0.48299176
1310001,0.7014448,9.478001e-05,79.69702,2195.4065377910933,2195.4065277054906,4966.0,13.126396,0.57159036
1320004,0.6844274,9.4740004e-05,94.33156,2500.196499992162,2500.196527555585,5398.5,7.2452445,0.5093844
1330003,0.6778774,9.47e-05,95.44006,2158.5216296464205,2158.5216314196587,4939.0,7.078378,0.4966097
1340004,0.7003277,9.4660005e-05,73.792885,2528.705756018559,2528.7057562718787,5491.0,15.880735,0.5231665
1350003,0.6458025,9.462e-05,89.47171,1391.5489810407162,1391.5490067402523,3298.3333333333335,14.115204,0.55914795
1360004,0.6637634,9.458e-05,96.023994,None,None,None,5.589738,0.45611182
1370003,0.68511766,9.454001e-05,83.0358,2816.724101409316,2816.724116101861,6136.5,7.0300865,0.57326114
1380003,0.68217117,9.450001e-05,80.348785,2475.609662681818,2475.6096372306347,6334.0,10.061324,0.5118078
1390001,0.66890734,9.446001e-05,91.005875,2939.4719071388245,2939.4719028882682,6283.5,8.119545,0.50778913
1400002,0.6709828,9.4420015e-05,81.020226,2704.5229625478387,2704.5229722969234,6087.0,9.329416,0.60695565
1410002,0.65550244,9.438001e-05,76.5863,2916.947023794055,2916.947040975094,6030.0,14.100271,0.6130863
1420003,0.64029825,9.434001e-05,92.318726,3208.0062821656466,3208.006227441132,7219.0,8.408952,0.54559
1430002,0.66723686,9.4300005e-05,84.02197,2675.1770323440433,2675.177039410919,6267.5,9.908481,0.49061602
1440003,0.6520262,9.426e-05,87.4567,None,None,None,11.080056,0.54634696
1450000,0.68189293,9.422001e-05,82.43789,3375.618649099022,3375.618653655052,7604.5,8.804541,0.54985154
1460000,0.68572205,9.418002e-05,89.03931,None,None,None,6.396206,0.550593
1470002,0.7108703,9.4140014e-05,80.57732,None,None,None,10.979666,0.6340487
1480002,0.7169137,9.410001e-05,63.299793,3052.840020239353,3052.8400106094778,5972.0,24.138584,0.6209697
1490000,0.692905,9.4060015e-05,78.257996,3876.35007429868,3876.350043848157,7991.0,15.405597,0.5230379
1500001,0.63790995,9.402002e-05,83.16133,2143.032115110755,2143.032094195485,5956.2,35.451035,0.62247825
1510002,0.7037139,9.398001e-05,75.80142,1091.1551745509107,1091.155170045793,3303.3333333333335,28.448812,0.58111364
1520004,0.63132685,9.3940005e-05,102.37495,None,None,None,4.5149736,0.490831
1530004,0.6598797,9.39e-05,96.907776,None,None,None,5.220747,0.4925219
1540003,0.66516244,9.386e-05,73.962204,3903.5743159502745,3903.5743167847395,7860.0,21.27758,0.5385181
1550002,0.6676508,9.382001e-05,75.97481,None,None,None,13.110654,0.5158278
1560003,0.6623711,9.378001e-05,81.31274,None,None,None,9.411039,0.5633398
1570000,0.6707677,9.374001e-05,73.39402,2453.7995824813843,2453.7995673641562,4841.0,20.065641,0.60497874
1580000,0.64847744,9.3700015e-05,76.88612,4055.3702572509646,4055.3702452133098,11457.666666666666,23.825016,0.6118996
1590002,0.63872045,9.366002e-05,86.85388,331.16001439094543,331.1600004583597,1576.0,20.980122,0.6642085
1600004,0.68058664,9.362001e-05,74.09028,5654.513594826062,5654.513622892399,13295.333333333334,21.266209,0.63487864
1610003,0.6711933,9.3580005e-05,102.89369,1550.6026117801666,1550.6026083305478,4086.0,7.5275154,0.47803706
1620000,0.66770315,9.354001e-05,102.3475,None,None,None,3.288394,0.40174434
1630002,0.64037776,9.350001e-05,84.648094,None,None,None,8.339958,0.47178936
1640001,0.6495929,9.346001e-05,80.773476,3301.550195376078,3301.550188521544,6760.333333333333,18.31442,0.5559148
1650003,0.6473441,9.3420014e-05,94.200584,4507.084097772837,4507.0841146968305,8778.0,11.366658,0.5309489
1660003,0.61493134,9.3380004e-05,92.59134,None,None,None,16.006134,0.66759366
1670003,0.64481306,9.334001e-05,86.94378,4867.405943483114,4867.405975989997,11181.5,15.910349,0.6241037
1680003,0.6602812,9.330001e-05,92.28629,None,None,None,5.6150413,0.61234343
1690000,0.6552325,9.3260016e-05,90.00611,None,None,None,4.358732,0.5634408
1700002,0.6532876,9.322002e-05,87.29723,None,None,None,7.424988,0.53184384
1710001,0.64884263,9.318001e-05,87.2099,None,None,None,7.462163,0.59854287
1720003,0.6882992,9.314001e-05,84.31081,1881.3282477855682,1881.3282116129994,4726.0,18.067957,0.6200712
1730001,0.68110037,9.310001e-05,82.46856,7981.191544748843,7981.191525943577,17350.0,13.603675,0.66693926
1740000,0.69943213,9.306002e-05,85.010376,8653.501245886087,8653.501232348382,18442.0,13.9331665,0.5796603
1750002,0.6623112,9.302001e-05,95.89781,51.200881004333496,51.20088053494692,985.0,10.627096,0.5342436
1760001,0.7096959,9.2980015e-05,89.28449,8411.628445841372,8411.628393389285,18276.0,5.3627434,0.53651416
1770002,0.6647204,9.294001e-05,97.37508,2617.183439731598,2617.183457709849,4972.0,8.0655,0.52000856
1780003,0.6728623,9.290001e-05,98.31472,None,None,None,4.705676,0.46338505
1790000,0.66242206,9.286001e-05,97.27349,2368.3965644836426,2368.3966024518013,4676.0,11.453468,0.59982294
1800001,0.643486,9.282002e-05,90.456406,1319.576409906149,1319.5764124058187,3454.0,20.739864,0.6570405
1810003,0.673866,9.2780014e-05,91.88662,379.5823983550072,379.58239058591425,1912.5,17.077665,0.6142084
1820001,0.74022716,9.274002e-05,84.33221,9213.972502291203,9213.972496144474,18145.0,9.552901,0.64865595
1830000,0.70916164,9.2700015e-05,85.280594,5499.905172269791,5499.905164821073,11636.5,13.517,0.55385256
1840001,0.670614,9.266002e-05,102.68281,2548.8030014038086,2548.8030254095793,5004.0,4.5373955,0.47664434
1850001,0.6744639,9.2620015e-05,101.68771,2658.892703771591,2658.8926906958222,4987.0,4.802302,0.48263186
1860000,0.6593242,9.258002e-05,103.57352,2894.997135207057,2894.997139044106,5316.0,5.0267878,0.44832826
1870002,0.6414868,9.2540016e-05,96.733116,5454.056400299072,5454.056406501681,10286.5,10.112108,0.51777935
1880000,0.6652542,9.250002e-05,99.01683,2648.011964956919,2648.0119571338096,4807.666666666667,7.1380587,0.47033352
1890004,0.66577494,9.246001e-05,104.99246,4245.246168613434,4245.246157553047,7908.0,4.2358375,0.39855987
1900001,0.6750518,9.242001e-05,109.07155,2267.026933670044,2267.026917748153,4184.0,4.8649254,0.48881584
1910000,0.6667775,9.2380025e-05,105.995346,2560.312606692314,2560.312633085996,4503.5,3.4708722,0.38379458
1920001,0.68871874,9.234002e-05,98.643684,2383.103682041168,2383.1036877389997,4372.75,10.220555,0.49548692
1930000,0.66351885,9.230001e-05,107.28652,2603.3181953430176,2603.3182032182813,4512.0,1.9603341,0.379408
1940001,0.6742927,9.2260016e-05,99.767395,1498.3509868606925,1498.3509825840592,2764.75,12.886377,0.48443508
1950003,0.67662305,9.2220005e-05,111.22326,2345.6593050956726,2345.6592958569527,4627.0,3.5218933,0.3941843
1960004,0.66484094,9.218001e-05,97.20118,2591.472470164299,2591.4724777098745,4841.0,8.682232,0.42570016
1970001,0.6534232,9.214001e-05,100.50417,None,None,None,7.1840286,0.48965502
1980001,0.6723367,9.210002e-05,103.04225,None,None,None,1.4119582,0.47733647
1990000,0.6801057,9.2060014e-05,103.20967,None,None,None,0.46382132,0.44250694
2000004,0.6737091,9.202001e-05,104.11099,None,None,None,3.4342542,0.54268396
2010004,0.65129924,9.198001e-05,98.5182,None,None,None,17.412159,0.5405058
2020001,0.6658172,9.1940004e-05,101.59118,None,None,None,7.384491,0.52815884
2030001,0.6806393,9.1900016e-05,94.35487,8396.05455109477,8396.0545726493,17670.0,15.90254,0.7111205
2040003,0.6744434,9.1860005e-05,100.61567,8410.061557471752,8410.061529651284,17670.0,3.7903183,0.5808108
2050002,0.6929516,9.182001e-05,98.10083,8680.256962873042,8680.256981290877,17547.0,10.016297,0.6794343
2060004,0.67527735,9.1780006e-05,108.38741,None,None,None,1.4158138,0.5508727
2070001,0.66972136,9.174001e-05,104.26537,None,None,None,4.6347213,0.4846197
2080003,0.6494785,9.1700014e-05,94.81307,4949.300447713584,4949.300459302962,9171.5,18.992107,0.5328817
2090003,0.67533934,9.166001e-05,98.21996,8531.976276092231,8531.976272523403,16440.0,10.88714,0.50000685
2100002,0.6553861,9.162001e-05,105.133965,8798.524885430932,8798.524924390018,17441.0,4.77947,0.46389169
2110003,0.6569949,9.1580005e-05,103.7213,None,None,None,7.0502934,0.45122057
2120002,0.67115235,9.1540016e-05,105.398636,None,None,None,2.3358934,0.39207822
2130004,0.66526794,9.1500006e-05,104.61215,None,None,None,6.116389,0.49973926
2140002,0.6464738,9.146001e-05,85.45045,6916.008370764554,6916.0083541025715,13459.666666666666,34.572178,0.5691081
2150000,0.6675754,9.142001e-05,106.48584,None,None,None,3.635067,0.4542288
2160001,0.64159423,9.1380025e-05,103.368164,None,None,None,6.305903,0.5536794
2170004,0.6824153,9.134001e-05,91.62532,8813.78521323204,8813.785214036703,17564.0,18.827093,0.5031911
2180003,0.6541444,9.130001e-05,109.49189,None,None,None,0.74220634,0.42275965
2190003,0.63,9.126e-05,102.31618,2469.5772473812103,2469.577243052423,5053.0,8.02137,0.41342726
2200003,0.6150661,9.122001e-05,93.055305,None,None,None,15.839113,0.4510048
2210002,0.66423476,9.1180016e-05,104.59795,None,None,None,3.44078,0.47006643
2220003,0.6573382,9.114001e-05,105.70278,None,None,None,4.407092,0.5042711
2230001,0.6298957,9.110002e-05,87.37394,7707.290582109243,7707.290612579323,14778.5,20.641176,0.5096392
2240003,0.621771,9.1060014e-05,105.09681,2335.293002128601,2335.2929765209556,4398.0,20.003185,0.5661524
2250000,0.63250667,9.102002e-05,102.2202,438.6666370034218,438.6666212454438,3101.0,22.195187,0.6535064
2260001,0.6759191,9.098002e-05,106.40914,None,None,None,3.9437122,0.4344067
2270004,0.68076265,9.094002e-05,100.67303,8807.59540605545,8807.595408141613,17358.0,5.834141,0.42361575
2280002,0.67951566,9.09e-05,107.08763,None,None,None,1.5948273,0.45618087
2290001,0.6661669,9.086001e-05,102.83524,None,None,None,6.039614,0.47051066
2300004,0.6600663,9.082001e-05,104.60203,None,None,None,2.6828656,0.4785613
2310004,0.6686701,9.0780006e-05,94.5365,None,None,None,14.492383,0.5435177
2320002,0.69403464,9.074e-05,99.58909,7592.691182931885,7592.691163118929,14253.75,4.702317,0.5498841
2330002,0.6656243,9.070002e-05,111.65174,None,None,None,1.1165668,0.33797765
2340004,0.65165335,9.066001e-05,101.28615,9640.050297737122,9640.050273828208,17473.0,8.790496,0.50750166
2350004,0.67413026,9.062001e-05,110.08375,None,None,None,0.683745,0.5119482
2360003,0.6574287,9.058001e-05,108.37939,None,None,None,0.9789887,0.43235588
2370002,0.67006594,9.054001e-05,109.647,None,None,None,0.6880166,0.43128094
2380002,0.666101,9.050001e-05,110.68728,None,None,None,0.30237478,0.4095723
2390000,0.6672684,9.0460024e-05,111.04643,None,None,None,0.24273229,0.44853354
2400001,0.6942235,9.042002e-05,102.129005,9644.7571503371,9644.75722970441,17465.0,8.018283,0.5357014
2410000,0.68191284,9.038002e-05,103.92666,9402.02828580141,9402.028261106461,17456.5,8.73199,0.56936395
2420001,0.6431938,9.034002e-05,114.77633,None,None,None,0.9486062,0.48026666
2430000,0.61909837,9.030002e-05,101.9428,4281.529179513454,4281.529179063626,7998.25,28.639095,0.6072064
2440001,0.6574853,9.026002e-05,114.09087,7131.670965194702,7131.670938409865,12650.0,6.2532377,0.3048421
2450001,0.60673517,9.022002e-05,108.74705,None,None,None,7.6046944,0.49968448
2460002,0.6009535,9.018002e-05,103.30724,2616.4943354800344,2616.494347238913,5439.5,21.028852,0.51439553
2470001,0.6614675,9.014002e-05,113.59199,None,None,None,0.7945417,0.50343955
2480004,0.6663099,9.010001e-05,111.23659,None,None,None,0.6950126,0.45998073
2490001,0.6628396,9.006001e-05,111.5872,None,None,None,0.5265791,0.40975094
2500000,0.6739188,9.002002e-05,113.893555,None,None,None,0.09836041,0.4096156
2510003,0.67296726,8.9980014e-05,114.60018,None,None,None,0.05600915,0.57608443
2520000,0.6944894,8.994002e-05,104.08296,9881.397051289678,9881.396990075707,17588.0,5.2365384,0.56875575
2530001,0.67099714,8.990002e-05,117.52711,None,None,None,0.029109647,0.5907036
2540004,0.66944516,8.986002e-05,109.42728,10077.310174241662,10077.310180589557,17489.0,3.1475434,0.5304072
2550000,0.66435486,8.9820016e-05,109.94562,10146.198876619339,10146.19891180098,17522.0,2.1390204,0.5298547
2560003,0.6609488,8.978001e-05,116.932236,None,None,None,0.058041923,0.4865857
2570003,0.63007736,8.974001e-05,115.24482,None,None,None,1.5293376,0.45437995
2580002,0.62540936,8.970001e-05,114.527016,None,None,None,1.5966599,0.4805727
2590003,0.6801673,8.966001e-05,108.59422,9894.63080202043,9894.630804669112,17539.0,3.390237,0.43201882
2600002,0.63760644,8.9620014e-05,111.62645,None,None,None,0.47853747,0.47712517
2610001,0.678994,8.958002e-05,103.96724,10016.539554297924,10016.539597250521,17383.0,4.120655,0.50750124
2620000,0.6756169,8.9540015e-05,110.04478,10071.579140663147,10071.579160384834,17441.0,1.871661,0.4311964
2630003,0.6659354,8.950001e-05,108.50305,9891.932626128197,9891.932673677802,17342.0,3.869886,0.5693535
2640004,0.67685056,8.946001e-05,111.59837,9816.146488904953,9816.146456420422,17310.0,1.2276078,0.48665547
2650004,0.6562988,8.9420006e-05,116.4782,None,None,None,0.6691311,0.44415122
