Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
10000,1.423072,0.0009950006,0.8962182,8.279666,0.009787214,162.07093019652785,162.07093036728122,223.94736842105263
20000,1.4109981,0.0009850006,1.1084516,6.1741614,0.010149268,157.96625168430072,157.9662514992433,213.48603351955308
30000,1.4132931,0.00097500056,0.7052135,5.6531243,0.009931291,149.82850588152724,149.82850603886595,217.39495798319328
40000,1.4248444,0.00096500054,0.49514022,3.918413,0.0053626937,151.51865131860455,151.51865227843663,350.3013698630137
50000,1.4369571,0.0009550006,0.38948265,4.472573,0.0030862233,205.50252209645566,205.5025231646043,714.9626168224299
60000,1.4804888,0.00094500056,0.60632586,2.4571092,0.002372289,388.20258410100814,388.2025818421276,1019.6753246753246
70000,1.512228,0.0009350006,1.5023241,2.5599852,0.001760842,922.5947238166831,922.5947232898046,1158.8059701492537
80000,1.5491467,0.0009250006,1.9009545,1.6976652,0.0017940678,1251.2868782060762,1251.286875359714,1263.774193548387
90000,1.5738131,0.0009150005,2.264512,3.2522054,0.0019057819,1489.3898353648597,1489.3898353719248,1326.8275862068965
100000,1.6016172,0.0009050006,2.3722193,2.72097,0.0019533513,1643.2785228341818,1643.2785228299242,1412.1964285714287
110000,1.6461886,0.0008950005,2.8769603,1.3697262,0.0030758055,2247.0231412190656,2247.0231371744035,1531.9423076923076
120000,1.700699,0.0008850005,2.5187151,1.1305128,0.000840585,2247.143026079072,2247.14302273045,1722.3111111111111
130000,1.7378569,0.00087500055,3.134489,0.72259474,0.0017421552,2899.917329799297,2899.9173312130015,1841.0697674418604
140000,1.8106201,0.00086500053,3.3629391,0.54670954,0.0007686773,3547.805656787422,3547.8056566706964,2091.8055555555557
150000,1.8846527,0.0008550005,3.6615822,0.2617213,0.0009445869,4398.625195221467,4398.625193817146,2383.7272727272725
160000,1.9636359,0.00084500056,3.8012464,0.039090775,0.0010599595,5293.054790871484,5293.0548034746735,2752.214285714286
170000,2.070729,0.0008350006,3.8520136,0.008497639,0.00070740003,6409.862197793048,6409.862202488858,3284.913043478261
180000,2.1686363,0.0008250006,3.8733368,0.0021101215,0.003018388,7531.245763087272,7531.245781797171,3830.9
190000,2.2540793,0.00081500056,3.8860464,0.0016233133,0.0010060908,8609.68513891432,8609.685121536255,4365.555555555556
200000,2.3165517,0.0008050006,3.8932688,0.0009227352,0.0038770214,9272.594258476705,9272.594265657313,4687.823529411765
210000,2.3597302,0.0007950006,3.90579,0.00089632324,0.0007469326,9844.726355934143,9844.726353303591,4969.066666666667
220000,2.388767,0.0007850006,3.9140317,0.0007377511,0.004700262,10232.187430381775,10232.187437491757,5145.857142857143
230000,2.4000432,0.00077500055,3.9220424,0.000596766,0.0015643265,10498.837485045195,10498.837479479611,5275.5
240000,2.397898,0.0007650005,3.9221122,0.0005939828,0.0004603439,10597.77594426473,10597.775939051311,5322.466666666666
250000,2.4095767,0.00075500057,3.926607,0.0007157596,0.00075196195,10733.387212753296,10733.387228059768,5378.266666666666
260000,2.4216466,0.00074500055,3.9278548,0.0007575393,0.0004933588,10981.932789325714,10981.932785468442,5505.285714285715
270000,2.427989,0.0007350006,3.925463,0.0006240154,0.0004944379,11110.87647179195,11110.876468982015,5574.285714285715
280000,2.4229484,0.0007250006,3.9324305,0.00068720843,0.00050760806,11037.307040214539,11037.307045366082,5524.714285714285
290000,2.4335632,0.00071500055,3.9314244,0.00049225485,0.0004234178,11100.128406524658,11100.128400111198,5557.333333333333
300000,2.4309447,0.00070500054,3.9354544,0.00053038483,0.00094421575,11123.247338936879,11123.247333068113,5567.923076923077
310000,2.4390955,0.0006950006,3.938405,0.0005448787,0.00044748522,11217.345556395394,11217.345556412425,5604.5
320000,2.461587,0.0006850005,3.9360597,0.0004380114,0.0009187423,11346.305601664952,11346.305608911174,5678.0
330000,2.477071,0.0006750006,3.939406,0.0006307156,0.0007295219,11783.488904512846,11783.488922403409,5885.2307692307695
340000,2.4973161,0.00066500064,3.9378648,0.0004942969,0.0003727972,11782.010660171509,11782.010647278566,5889.923076923077
350000,2.4918547,0.00065500056,3.9390545,0.0006099975,0.00038697786,11898.022571972439,11898.022571163518,5943.928571428572
360000,2.515363,0.00064500055,3.942859,0.00033337154,0.00053179014,12139.057239825908,12139.057247473644,6066.461538461538
370000,2.5116794,0.0006350006,3.9458015,0.00037234792,0.00036113083,12146.962420543035,12146.962433407703,6058.583333333333
380000,2.5072389,0.0006250005,3.9448662,0.0003965385,0.00052046264,12007.678060259137,12007.678064329284,5993.714285714285
390000,2.5029874,0.0006150006,3.9520595,0.0005224067,0.0002798159,11900.588219438281,11900.588218952927,5930.0
400000,2.5192146,0.0006050006,3.955705,0.00036983113,0.0004437439,11909.039201216265,11909.03921039538,5929.0
410000,2.5360007,0.0005950006,3.9568462,0.00039071878,0.0005267816,12067.950558725994,12067.950554402669,6004.333333333333
420000,2.5421388,0.0005850006,3.9568508,0.00034275014,0.0060777827,12039.187147360582,12039.187141840275,5991.153846153846
430000,2.552839,0.0005750006,3.9592037,0.00032171086,0.0006020914,11999.046083052954,11999.046086887518,5967.0
440000,2.5587175,0.0005650005,3.958186,0.00038848157,0.00046966548,12142.185847981771,12142.185841925939,6036.2
450000,2.5560248,0.0005550006,3.9605515,0.00030959162,0.0003540327,11991.306551859929,11991.306556573281,5963.307692307692
460000,2.5585515,0.0005450006,3.9615078,0.00030026888,0.004129198,11935.411361138025,11935.411373436451,5931.083333333333
470000,2.5662863,0.0005350006,3.9621305,0.00032694556,0.0004425636,12054.498957443237,12054.498948693275,5989.266666666666
480000,2.5685062,0.00052500056,3.9612036,0.00028439212,0.00025636904,11938.655780792236,11938.655766983828,5933.416666666667
490000,2.5685952,0.0005150006,3.9627228,0.00026491866,0.00034000375,12013.118493850414,12013.118504625101,5967.7692307692305
500000,2.561766,0.0005050005,3.963885,0.00027112654,0.0003431278,11933.49116887365,11933.49116907801,5927.285714285715
510000,2.5611901,0.0004950006,3.9642594,0.00030024856,0.00052224967,11978.29993168513,11978.299925645193,5948.5
520000,2.5650966,0.00048500055,3.9647143,0.0002762829,0.00025021832,11839.499982322965,11839.49997400386,5878.714285714285
530000,2.5641172,0.00047500056,3.9659774,0.00020728476,0.0007877234,11999.099350293478,11999.099357575178,5957.583333333333
540000,2.5558612,0.00046500054,3.966716,0.00031909993,0.0022260586,11949.42102088247,11949.42103426797,5929.214285714285
550000,2.5548697,0.00045500055,3.969036,0.00023699134,0.0005709817,11876.644963809422,11876.644980277333,5891.214285714285
560000,2.5575638,0.00044500057,3.9682322,0.00017559019,0.00019059046,12061.031006077925,12061.031013498703,5982.5
