Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
25550006,0.84690166,4.8910042e-05,115.66837,2.9166245,0.46122545,None,None,None
25560004,0.81895715,4.8890044e-05,115.76573,3.4467568,0.5098699,None,None,None
25570007,0.81563693,4.8870043e-05,116.28264,0.0357605,0.48184547,None,None,None
25580008,0.86732596,4.8850037e-05,116.9597,0.51349807,0.5487406,None,None,None
25590008,0.8711884,4.8830036e-05,118.32244,0.38067693,0.44113705,None,None,None
25600005,0.8671473,4.8810038e-05,118.7963,0.00536887,0.5581852,None,None,None
25610007,0.89090675,4.8790043e-05,117.59286,0.06006363,0.49231473,None,None,None
25620008,0.7801833,4.8770038e-05,116.04761,3.3246949,0.58151895,None,None,None
25630005,0.6398647,4.8750044e-05,119.128235,0.061552085,0.42113525,None,None,None
25640007,0.62257135,4.8730046e-05,118.51637,0.0033939034,0.41033563,None,None,None
25650006,0.6434953,4.8710044e-05,118.69216,0.017922299,0.39940602,None,None,None
25660008,0.6513183,4.869004e-05,117.43236,0.048437785,0.54602873,None,None,None
25670008,0.7109317,4.867004e-05,117.93184,0.042184524,0.5279094,None,None,None
25680005,0.7690707,4.8650043e-05,117.40408,0.14237133,0.50346,None,None,None
25690004,0.80617964,4.8630045e-05,118.256294,0.015882108,0.53504115,None,None,None
25700007,0.8228668,4.8610047e-05,118.3036,0.016859228,0.6322231,None,None,None
25710006,0.8410763,4.8590042e-05,118.49321,0.037225883,0.54583937,None,None,None
25720004,0.8418819,4.8570048e-05,118.07223,0.08804595,0.47510204,None,None,None
25730006,0.80752605,4.8550046e-05,118.32376,0.06312218,0.47533482,None,None,None
25740008,0.8164728,4.8530044e-05,117.26493,0.03646466,0.4731428,None,None,None
25750005,0.96060574,4.8510043e-05,116.52125,0.21269028,0.47283953,None,None,None
25760006,0.9619825,4.8490045e-05,116.788216,1.5544511,0.5438263,None,None,None
25770007,0.9455758,4.8470043e-05,117.05435,0.058728494,0.56367385,None,None,None
25780005,0.9072127,4.8450045e-05,118.152794,0.034287326,0.5558189,None,None,None
25790004,0.8897806,4.8430047e-05,116.96009,0.038318984,0.6112616,None,None,None
25800007,0.7770664,4.8410046e-05,115.866425,0.08480756,0.5317938,None,None,None
25810006,0.73417467,4.839004e-05,117.28313,160.81026,0.53686076,47401.0944519639,47401.094489124414,79645.4
25820007,0.8352619,4.8370042e-05,118.20832,0.018151455,0.575498,None,None,None
