Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
1330003,0.49607608,9.470001e-05,137.74701,733.8988226970037,733.8988283678889,630.0,183.8969,0.5012051
1340002,0.5391521,9.466001e-05,116.15997,924.70674181443,924.706737803152,869.0,153.6014,0.528628
1350002,0.556938,9.462001e-05,101.75452,1035.0981989502907,1035.0981934610754,1034.0,192.63712,0.58038825
1360003,0.52072835,9.458001e-05,134.63106,746.2899204730987,746.2899218790233,825.9,180.25806,0.582815
1370002,0.530507,9.454001e-05,121.78772,663.2552027842578,663.255209414398,752.4705882352941,325.2302,0.52195036
1380000,0.5146126,9.4500014e-05,137.28865,721.1852594155532,721.1852526441216,655.0769230769231,287.75244,0.53818345
1390003,0.53433174,9.446001e-05,134.75691,937.4286665260792,937.4286682344973,877.7,189.28561,0.5540355
1400002,0.5123331,9.442001e-05,123.71422,686.157846480608,686.157848500181,696.6875,273.79926,0.5631863
1410001,0.53166044,9.438002e-05,143.58159,889.0614468409465,889.0614415412912,754.6153846153846,171.78574,0.56208265
1420001,0.5483366,9.4340015e-05,130.17747,943.5435011820359,943.543500281193,817.4545454545455,215.29898,0.5658704
1430002,0.5238814,9.4300005e-05,137.0318,856.6256634507861,856.6256649212113,682.8571428571429,210.95268,0.5545664
1440002,0.5547025,9.4260016e-05,123.64335,991.2608863115311,991.260885424912,854.5,218.6162,0.5455063
1450002,0.56459045,9.422001e-05,114.84723,904.3563878352826,904.3563849404454,881.6153846153846,176.98593,0.59500486
1460003,0.5484652,9.418001e-05,131.80046,889.4242139373507,889.4242124653289,716.5714285714286,235.20247,0.57410145
1470000,0.6049844,9.4140014e-05,109.63427,1204.4439260959625,1204.4439284279943,1085.625,243.76572,0.54418147
1480002,0.56416273,9.410001e-05,137.7342,994.0182999074459,994.0182971631488,891.5,256.32745,0.5289286
1490000,0.5969085,9.4060015e-05,128.13684,1294.8190223111046,1294.8190180187423,1147.2222222222222,281.1955,0.574571
1500000,0.5588025,9.402002e-05,128.82368,1168.5266270803081,1168.5266254809167,1056.5555555555557,242.3634,0.5446302
1510000,0.5716342,9.398002e-05,130.25124,955.5188816785812,955.5188757078722,940.5,224.53358,0.543166
1520003,0.5735327,9.394001e-05,117.210304,1473.5101423528458,1473.5101372914182,1294.7777777777778,283.55136,0.5555199
1530003,0.5842907,9.390002e-05,127.13375,1832.815993118286,1832.815987662971,1573.6,229.90947,0.54134125
1540000,0.5803267,9.386002e-05,125.482605,1141.948566699028,1141.9485645331442,1106.7,224.38058,0.5797603
1550001,0.56632453,9.382002e-05,135.51608,1368.6517737309139,1368.6517740798492,1302.8333333333333,232.15323,0.5154111
1560001,0.5779724,9.3780014e-05,125.9859,1083.5914190858603,1083.5914196763188,1384.5,228.66052,0.5437815
1570000,0.5841787,9.374002e-05,131.1952,1275.3805530752454,1275.3805677081857,1322.0,210.56694,0.56488115
1580003,0.57175565,9.3700015e-05,138.29803,951.1354005614917,951.1353939555586,873.0666666666667,434.1835,0.59290844
1590003,0.5410072,9.366001e-05,157.23396,473.1438840797969,473.14388770716533,470.35714285714283,620.15216,0.6099216
1600001,0.5778204,9.362001e-05,147.1131,1259.6703549226124,1259.6703495228041,986.6666666666666,381.60413,0.58611685
1610000,0.5647533,9.358001e-05,137.33177,1103.5643071911552,1103.5643092800271,965.4545454545455,305.09857,0.5610816
1620002,0.5694546,9.354002e-05,139.71448,1499.1395356257756,1499.1395318955183,1105.6666666666667,278.97552,0.55726993
1630002,0.56134254,9.350001e-05,131.38605,1530.5494127372901,1530.549415646121,1035.1666666666667,372.236,0.49319234
1640000,0.54957026,9.346001e-05,142.4347,1242.6001417160035,1242.6001301467418,866.0,353.11554,0.5327291
1650002,0.52178043,9.342002e-05,102.17015,257.2285998062654,257.2286003773863,231.72727272727272,883.87225,0.59970397
1660004,0.5495273,9.338001e-05,127.086174,538.5999130521502,538.5999150717897,475.7142857142857,393.49277,0.5599048
1670001,0.5631555,9.334001e-05,135.65152,1365.2356110960245,1365.2356104003266,1081.75,297.67392,0.5467175
1680000,0.5621277,9.330002e-05,131.13574,1797.9703202843666,1797.9703127490357,1448.125,323.33612,0.45187864
1690002,0.5500025,9.3260016e-05,158.6207,1068.5251252542841,1068.5251315229318,821.8181818181819,288.1728,0.5456006
1700001,0.5532819,9.322001e-05,146.22241,1317.4891084035237,1317.4891087181038,1064.3333333333333,258.91754,0.48658544
1710001,0.55946,9.318002e-05,122.174736,1464.315068701903,1464.3150657638907,1026.25,339.58694,0.54259056
1720002,0.5297494,9.314001e-05,163.85703,500.2199583053589,500.219960780671,428.38461538461536,433.96176,0.5780694
1730000,0.5741127,9.310002e-05,129.48726,1786.6965587933857,1786.6965530804462,1407.4444444444443,382.0693,0.5810051
1740001,0.5436916,9.306002e-05,153.69897,773.0504021644592,773.0504024727986,663.9230769230769,432.34882,0.52438706
1750000,0.5553525,9.302002e-05,156.33429,916.5138069589933,916.5138073687752,851.3333333333334,367.55023,0.54124916
1760002,0.5482841,9.2980015e-05,161.64198,959.779533624649,959.77953418158,926.75,413.4251,0.5548454
1770002,0.55434996,9.294001e-05,150.89139,1214.212216814359,1214.2122133507703,1006.4166666666666,385.59454,0.55215824
1780002,0.52959865,9.2900016e-05,163.97136,773.8787004285389,773.8786935433745,646.5,535.72876,0.5225554
1790000,0.5363296,9.286002e-05,170.02339,895.2878922144572,895.2878915434083,676.0666666666667,378.97806,0.5401582
1800003,0.5193155,9.282002e-05,178.1567,607.0724659363428,607.0724615734957,501.3333333333333,487.93683,0.5835606
1810001,0.51114947,9.2780014e-05,182.15121,660.5289050170353,660.5289047711661,593.2142857142857,476.5735,0.5398033
1820003,0.5494045,9.274001e-05,159.36182,840.048981146379,840.0489838299426,712.5454545454545,400.18793,0.59320545
1830001,0.5687679,9.270001e-05,134.51906,1251.8207097053528,1251.8207125058398,1076.5,335.09943,0.57696974
1840003,0.6018396,9.266001e-05,134.67139,1707.7516615986824,1707.7516510952264,1467.5,253.53798,0.5555831
1850001,0.57900673,9.2620015e-05,138.49205,1349.585566001279,1349.5855711932693,1257.5714285714287,275.961,0.58757895
1860001,0.5794511,9.258002e-05,134.93047,1592.2347425392695,1592.234738108303,1373.142857142857,293.12207,0.5547465
1870003,0.5652127,9.2540016e-05,139.72711,1212.5638678290627,1212.5638722005215,928.8181818181819,395.30777,0.49934897
1880001,0.5350959,9.250001e-05,153.72577,573.3969544399353,573.3969541231081,514.2380952380952,612.2031,0.5812084
1890001,0.5518537,9.246002e-05,153.9282,812.7171805500984,812.7171849760538,733.1666666666666,400.5953,0.58676
1900000,0.5447761,9.242002e-05,147.48209,863.1366910040379,863.1366911442019,729.5,424.98663,0.52944326
1910003,0.55616295,9.238002e-05,153.14545,1173.144934979352,1173.1449365785177,872.5454545454545,396.50302,0.5351005
1920001,0.55493945,9.2340015e-05,163.20236,960.015820719979,960.0158173028718,709.3636363636364,271.57245,0.5023208
1930003,0.57296896,9.230002e-05,129.84172,1564.0525328053368,1564.052534220947,1159.888888888889,344.28754,0.56436604
1940001,0.549847,9.2260016e-05,161.95184,1277.7161233858628,1277.7161170176485,892.8181818181819,323.77496,0.51682717
1950000,0.55618024,9.222002e-05,165.01126,1445.4173299616034,1445.4173394163902,994.0,343.51154,0.49855787
1960002,0.5489589,9.218002e-05,155.32507,1167.8508414355192,1167.8508353978395,875.7272727272727,336.15253,0.5422695
1970000,0.5463183,9.214002e-05,169.89395,1121.3676903744538,1121.3676936514676,750.75,341.6325,0.5292219
1980002,0.55434793,9.210002e-05,158.31665,1378.4556644179604,1378.4556641456757,961.7272727272727,370.60065,0.5604156
1990003,0.5473975,9.2060014e-05,161.98059,1302.293614842675,1302.293615853922,857.4545454545455,366.90796,0.47332907
2000001,0.56188965,9.202002e-05,150.13486,1555.9277291297913,1555.9277324055631,1160.4444444444443,289.24945,0.4688301
2010001,0.5324459,9.1980015e-05,162.83456,1202.2831369770897,1202.2831398091382,992.0,414.175,0.5145211
2020003,0.5325656,9.194002e-05,179.01096,883.2320600450039,883.2320582685061,693.8125,483.29892,0.5144447
2030002,0.5287832,9.1900016e-05,168.33237,1281.4607540369034,1281.4607466170564,906.25,336.96973,0.5008202
2040003,0.5492085,9.186001e-05,155.24785,1113.717170374734,1113.7171658607465,961.8571428571429,374.47372,0.47722816
2050002,0.55709,9.182002e-05,163.96904,1987.0818737000227,1987.0818657334894,1686.0,269.62292,0.5750619
2060000,0.5609075,9.178001e-05,151.61078,1361.22389036417,1361.2238853080198,1151.75,302.8976,0.4906207
2070000,0.54653513,9.1740025e-05,166.47289,1549.1432238646917,1549.143231222672,1298.0,313.46875,0.4947843
2080003,0.57487637,9.1700014e-05,167.29762,1795.3504385948181,1795.3504434068288,1400.2857142857142,320.9101,0.47637248
2090001,0.56833434,9.166001e-05,160.79047,2044.8245930194855,2044.8245960190893,1764.6,171.35477,0.5370846
2100001,0.550039,9.162002e-05,159.86147,1694.3666494846343,1694.366651687026,1341.8,366.30673,0.48835856
2110003,0.54199445,9.158002e-05,179.57457,1447.6804246107738,1447.6804048505921,1106.5,315.68237,0.49118426
2120001,0.5682203,9.154001e-05,170.0999,1644.9648739397526,1644.9648783486336,1311.75,296.19272,0.472298
2130003,0.55800617,9.150002e-05,166.07295,1597.0774900515873,1597.0774959954952,1377.888888888889,310.59332,0.46848512
2140003,0.54796904,9.146002e-05,164.54297,2074.8980153799057,2074.898011866957,1673.75,252.2033,0.47794467
2150002,0.55438983,9.142002e-05,168.1006,1927.326064654759,1927.3260605952569,1631.142857142857,234.5312,0.5598027
2160000,0.5453235,9.138002e-05,173.95251,1541.8232583999634,1541.8232532633203,1339.142857142857,245.53912,0.53421974
2170000,0.5729618,9.134002e-05,172.47246,1369.8079034222496,1369.807900318255,1124.6666666666667,248.13223,0.4894928
2180001,0.56093895,9.1300026e-05,177.86821,1101.683805179596,1101.6837977603077,920.5,339.19073,0.5328704
2190003,0.5773923,9.1260015e-05,168.51309,1567.034314930439,1567.0343017289415,1270.125,364.69302,0.5325138
2200001,0.5601525,9.1220005e-05,177.06071,1473.0245688706636,1473.0245679626241,1223.0,379.03323,0.50882995
2210001,0.55603945,9.1180016e-05,172.7404,1496.4722054302692,1496.4722155509517,1227.125,285.4619,0.4468708
2220001,0.5594478,9.114002e-05,183.12698,1906.0669037501018,1906.0669050564368,1544.5,262.27087,0.47878933
2230002,0.5319468,9.110002e-05,179.0216,1769.8564352989197,1769.8564397703324,1488.857142857143,307.28876,0.4492638
2240002,0.5296946,9.1060014e-05,178.47514,2024.904535452525,2024.9045411298673,1593.8333333333333,187.03445,0.49839392
2250000,0.5459462,9.1020025e-05,168.5002,1811.4237352439336,1811.4237435587816,1512.2857142857142,198.3956,0.49725613
2260001,0.54154927,9.098002e-05,194.75772,1761.7368047237396,1761.7368111635249,1408.1666666666667,240.02522,0.5506784
2270000,0.53452814,9.094002e-05,172.73587,1443.1806945204735,1443.1806989787146,1209.25,318.78864,0.43849176
2280000,0.5545313,9.090002e-05,180.90604,1643.0938291549683,1643.0938341394067,1432.8333333333333,238.10944,0.52072436
2290002,0.56140107,9.086002e-05,172.20673,1654.6953165173531,1654.6953184604645,1334.3,308.40344,0.55669117
2300003,0.5719482,9.0820016e-05,183.8674,1588.0012966394424,1588.0012984545901,1098.5,262.6743,0.5291959
2310003,0.5716384,9.078001e-05,194.14503,1982.5976215998332,1982.5976177416742,1449.5,233.72409,0.48608923
2320001,0.55908376,9.074002e-05,182.2739,2410.8610401630403,2410.8610351875423,1812.2,194.65994,0.51043856
2330003,0.5525058,9.0700014e-05,190.67294,1499.2725038528442,1499.2725024819374,1231.111111111111,272.3277,0.5341548
2340002,0.54648805,9.066001e-05,185.35294,1971.5918381810188,1971.5918507631868,1489.375,233.22417,0.5250335
2350003,0.5640991,9.0620015e-05,197.74913,1768.5245287418365,1768.5245403113465,1262.5,244.85648,0.54010737
2360003,0.5658842,9.058001e-05,191.84332,2047.4789988547564,2047.4790005926043,1410.25,265.6813,0.5380863
2370000,0.54672575,9.0540016e-05,195.70982,1884.3945390837532,1884.3945496944445,1399.857142857143,241.38126,0.4973833
2380000,0.5378758,9.050002e-05,186.62834,1819.18124833107,1819.1812449306249,1351.4,257.96313,0.50940746
2390000,0.5551111,9.0460024e-05,199.2669,2241.0081439358846,2241.0081400083645,1547.142857142857,214.01328,0.5037571
